Time,Pressure,Temperature,Acell X,Acell Y,Acell Z,CO2 equivelent,TVOC
73799,19.63,996.67,0.06,0.00,1.00,400,0
74858,19.63,996.67,0.00,0.00,1.00,401,0
75917,19.63,996.67,0.00,0.00,1.00,400,0
76976,19.63,996.67,0.00,0.00,1.00,400,0
78035,19.61,996.67,0.00,0.00,1.00,414,0
79094,19.61,996.67,0.06,0.00,1.00,422,6
80155,19.61,996.66,0.00,0.00,1.00,410,0
81214,19.62,996.67,0.00,0.00,1.00,415,2
82273,19.62,996.95,0.00,0.00,1.00,404,0
83337,19.61,996.68,0.00,0.00,1.00,402,0
84396,19.63,996.68,0.00,0.00,1.00,403,0
85455,19.62,996.68,0.06,0.00,1.00,406,2
86514,19.61,996.67,0.00,0.00,1.00,400,0
87573,19.62,996.60,0.00,0.00,1.00,406,3
88632,19.62,996.67,0.06,0.00,1.00,413,0
89691,19.61,996.67,0.00,0.00,1.00,405,0
90750,19.62,996.67,0.06,0.00,1.00,405,0
91809,19.63,996.67,0.00,0.00,1.00,405,2
92870,19.63,996.68,0.06,0.00,1.00,412,3
93929,19.64,996.68,0.06,0.00,1.00,405,0
94988,19.63,996.68,0.06,0.00,1.00,402,4
96047,19.64,996.67,0.06,0.00,1.00,400,0
97106,19.64,996.67,0.06,0.00,1.00,400,0
98165,19.63,996.67,0.00,0.00,1.00,401,0
99224,19.65,996.67,0.06,0.00,1.00,400,0
100283,19.65,996.67,0.00,0.00,1.00,413,2
101342,19.64,996.67,0.06,0.00,1.00,400,0
102401,19.65,996.67,0.00,0.00,1.00,400,0
103460,19.64,996.67,0.06,0.00,1.00,405,0
104519,19.64,996.67,0.06,0.00,1.00,410,3
105578,19.65,996.68,0.06,0.00,1.00,400,1
106639,19.65,996.68,0.00,0.00,1.00,410,0
107698,19.67,996.68,0.00,0.00,1.00,408,4
108757,19.66,996.68,0.06,0.00,1.00,400,0
109816,19.67,996.68,0.06,0.00,1.00,410,0
110875,19.67,996.68,0.06,0.00,1.00,407,1
111934,19.68,996.68,0.00,0.00,1.00,404,2
112998,19.67,996.68,0.06,0.00,1.00,401,0
114057,19.68,996.68,0.00,0.00,1.00,400,0
115116,19.69,996.67,0.00,0.00,1.00,401,0
116175,19.70,996.68,0.06,0.00,1.00,405,0
117234,19.69,996.68,0.06,0.00,1.00,400,0
118293,19.72,996.68,0.00,0.00,1.00,408,0
119354,19.71,996.69,0.00,0.00,1.00,404,0
120413,19.70,996.68,0.06,0.00,1.00,409,0
121472,19.72,996.68,0.00,0.00,1.00,401,2
122531,19.73,996.68,0.06,0.00,1.00,400,0
123590,19.72,996.68,0.00,0.00,1.00,412,0
124649,19.73,996.68,0.00,0.00,1.00,412,4
125708,19.72,996.69,0.06,0.00,1.00,400,0
126767,19.74,996.68,0.00,0.00,1.00,409,0
127826,19.74,996.68,0.00,0.00,1.00,410,0
128885,19.75,996.68,0.06,0.00,1.00,400,0
129944,19.72,996.68,0.00,0.00,1.00,402,0
131003,19.73,996.68,0.06,0.00,1.00,400,0
132064,19.74,996.68,0.00,0.00,1.00,404,0
133123,19.74,996.68,0.06,0.00,1.00,411,0
134182,19.74,996.68,0.00,0.00,1.00,417,0
135241,19.74,996.68,0.06,0.00,1.00,417,0
136300,19.74,996.68,0.06,0.00,1.00,406,0
137359,19.76,996.68,0.00,0.00,1.00,411,0
138418,19.75,996.68,0.00,0.00,1.00,408,0
139477,19.76,996.68,0.00,0.00,1.00,418,0
140536,19.75,996.67,0.00,0.00,1.00,416,0
141598,19.76,996.68,0.00,0.00,1.00,409,4
142657,19.76,996.68,0.06,0.00,1.00,404,0
143716,19.75,996.68,0.00,0.00,1.00,406,0
144777,19.77,996.68,0.00,0.00,1.00,411,0
145836,19.77,996.68,0.06,0.00,1.00,412,1
146895,19.77,996.68,0.06,0.00,1.00,410,4
147954,19.78,996.68,0.00,0.00,1.00,404,0
149013,19.77,996.67,0.06,0.00,1.00,404,0
150072,19.77,996.68,0.00,0.00,1.00,414,3
151131,19.79,996.68,0.00,0.00,1.00,407,8
152190,19.77,996.68,0.00,0.00,1.00,400,2
153249,19.77,996.68,0.00,0.00,1.00,400,0
154308,19.77,996.67,0.06,0.00,1.00,400,0
155367,19.78,996.67,0.06,0.00,1.00,401,0
156426,19.77,996.68,0.00,0.00,1.00,400,0
157485,19.76,996.67,0.00,0.00,1.00,400,0
158541,19.76,996.67,0.00,0.00,1.00,406,2
159599,19.76,996.68,0.06,0.00,1.00,412,0
160658,19.78,996.68,0.00,0.00,1.00,403,0
161717,19.78,996.69,0.00,0.00,1.00,400,0
162776,19.78,996.69,0.00,0.00,1.00,400,0
163835,19.76,996.69,0.06,0.00,1.00,400,0
164894,19.78,996.69,0.06,0.00,1.00,409,0
165953,19.78,996.69,0.00,0.00,1.00,412,0
167012,19.79,996.68,0.06,0.00,1.00,415,1
168071,19.78,996.68,0.00,0.00,1.00,400,0
169130,19.80,996.68,0.00,0.00,1.00,405,0
170189,19.78,996.68,0.06,0.00,1.00,415,0
171256,19.80,996.68,0.00,0.00,1.00,411,0
172315,19.80,996.68,0.00,0.00,1.00,425,1
173374,19.79,996.68,0.06,0.00,1.00,420,0
174433,19.78,996.68,0.06,0.00,1.00,412,0
175492,19.78,996.68,0.06,0.00,1.00,419,0
176551,19.80,996.68,0.00,0.00,1.00,411,0
177610,19.80,996.68,0.06,0.00,1.00,404,2
178669,19.80,996.68,0.06,0.00,1.00,400,0
179728,19.81,996.69,0.00,0.00,1.00,428,10
180787,19.80,996.68,0.06,0.00,1.00,402,0
181846,19.80,996.69,0.06,0.00,1.00,405,0
182905,19.81,996.69,0.06,0.00,1.00,412,2
183966,19.81,996.69,0.00,0.00,1.00,416,7
185025,19.81,996.68,0.00,0.00,1.00,412,0
186084,19.81,996.68,0.06,0.00,1.00,405,0
187143,19.80,996.68,0.06,0.00,1.00,400,0
188202,19.82,996.68,0.00,0.00,1.00,409,0
189261,19.82,996.68,0.06,0.00,1.00,405,1
190320,19.82,996.68,0.00,0.00,1.00,412,0
191379,19.82,996.68,0.06,0.00,1.00,413,0
192438,19.82,996.68,0.00,0.00,1.00,404,0
193497,19.82,996.68,0.06,0.00,1.00,427,11
194556,19.83,996.68,0.00,0.00,1.00,414,2
195615,19.83,996.68,0.00,0.00,1.00,416,3
196676,19.83,996.68,0.00,0.00,1.00,413,1
197735,19.84,996.68,0.06,0.00,1.00,406,0
198794,19.83,996.68,0.00,0.00,1.00,416,0
199856,19.82,996.68,0.00,0.00,1.00,408,0
200915,19.83,996.69,0.00,0.00,1.00,403,2
201974,19.84,996.69,0.06,0.00,1.00,410,0
203033,19.85,996.68,0.06,0.00,1.00,400,0
204092,19.83,996.68,0.00,0.00,1.00,405,4
205151,19.84,996.68,0.00,0.00,1.00,400,0
206210,19.83,996.68,0.06,0.00,1.00,413,0
207269,19.84,996.68,0.00,0.00,1.00,414,1
208328,19.84,996.68,0.06,0.00,1.00,400,0
209389,19.83,996.68,0.00,0.00,1.00,409,1
210448,19.85,996.68,0.06,0.00,1.00,405,1
211507,19.84,996.69,0.06,0.00,1.00,400,0
212566,19.85,996.68,0.00,0.00,1.00,414,0
213625,19.84,996.69,0.00,0.00,1.00,400,0
214684,19.84,996.69,0.00,0.00,1.00,420,0
215743,19.85,996.69,0.00,0.00,1.00,412,0
216802,19.85,996.69,0.00,0.00,1.00,405,0
217861,19.86,996.69,0.06,0.00,1.00,408,1
218920,19.87,996.69,0.00,0.00,1.00,414,1
219979,19.88,996.69,0.00,0.00,1.00,401,0
221038,19.87,996.69,0.00,0.00,1.00,401,0
222099,19.88,996.69,0.06,0.00,1.00,405,0
223158,19.86,996.68,0.06,0.00,1.00,410,0
224217,19.87,996.68,0.00,0.00,1.00,404,0
225276,19.87,996.68,0.00,0.00,1.00,405,1
226335,19.88,996.68,0.06,0.00,1.00,407,0
227394,19.87,996.68,0.06,0.00,1.00,408,0
228453,19.86,996.68,0.00,0.00,1.00,401,2
229515,19.87,996.68,0.06,0.00,1.00,400,0
230574,19.87,996.68,0.06,0.00,1.00,401,0
231633,19.87,996.68,0.00,0.00,1.00,405,0
232692,19.88,996.68,0.06,0.00,1.00,405,3
233751,19.88,996.68,0.00,0.00,1.00,400,0
234810,19.87,996.68,0.00,0.00,1.00,411,1
235871,19.88,996.68,0.06,0.00,1.00,402,0
236930,19.88,996.68,0.00,0.00,1.00,400,0
237989,19.88,996.68,0.06,0.00,1.00,408,2
239048,19.89,996.68,0.00,0.00,1.00,403,0
240107,19.88,996.68,0.00,0.00,1.00,402,0
241166,19.90,996.68,0.00,0.00,1.00,400,0
242225,19.90,996.68,0.06,0.00,1.00,400,0
243284,19.88,996.68,0.00,0.00,1.00,404,0
244343,19.88,996.68,0.00,0.00,1.00,400,0
245402,19.88,996.68,0.00,0.00,1.00,400,0
246461,19.90,996.68,0.06,0.00,1.00,409,0
247520,19.90,996.68,0.00,0.00,1.00,411,2
248581,19.90,996.68,0.00,0.00,1.00,406,0
249640,19.90,996.68,0.00,0.00,1.00,406,2
250699,19.91,996.68,0.00,0.00,1.00,410,2
251758,19.92,996.69,0.00,0.00,1.00,407,2
252817,19.90,996.68,0.06,0.00,1.00,400,0
253876,19.92,996.69,0.06,0.00,1.00,406,0
254935,19.92,996.69,0.00,0.00,1.00,411,0
255994,19.92,996.68,0.00,0.00,1.00,405,0
257053,19.92,996.68,0.06,0.00,1.00,412,2
258112,19.93,996.68,0.06,0.00,1.00,409,0
259175,19.93,996.68,0.06,0.00,1.00,407,1
260234,19.93,996.68,0.06,0.00,1.00,413,0
261295,19.92,996.68,0.00,0.00,1.00,409,0
262354,19.93,996.68,0.00,0.00,1.00,401,0
263413,19.93,996.68,0.06,0.00,1.00,409,0
264472,19.94,996.67,0.06,0.00,1.00,409,0
265531,19.95,996.68,0.06,0.00,1.00,414,5
266590,19.95,996.68,0.00,0.00,1.00,403,0
267649,19.95,996.68,0.06,0.00,1.00,416,5
268708,19.95,996.68,0.06,0.00,1.00,408,0
269767,19.95,996.68,0.00,0.00,1.00,408,0
270826,19.95,996.69,0.00,0.00,1.00,401,1
271885,19.94,996.68,0.06,0.00,1.00,403,1
272944,19.95,996.69,0.00,0.00,1.00,406,0
274005,19.94,996.68,0.00,0.00,1.00,400,7
275064,19.94,996.68,0.06,0.00,1.00,400,0
276123,19.95,996.68,0.00,0.00,1.00,400,2
277182,19.95,996.68,0.00,0.00,1.00,404,0
278241,19.95,996.68,0.06,0.00,1.00,407,10
279300,19.95,996.68,0.06,0.00,1.00,400,0
280359,19.97,996.69,0.00,0.00,1.00,400,0
281418,19.97,996.69,0.00,0.00,1.00,411,2
282477,19.97,996.69,0.00,0.00,1.00,402,1
283536,19.97,996.69,0.00,0.00,1.00,400,0
284595,19.98,996.69,0.00,0.00,1.00,404,0
285654,19.97,996.69,0.00,0.00,1.00,406,0
286715,19.99,996.69,0.06,0.00,1.00,407,0
287779,19.98,996.69,0.00,0.00,1.00,420,3
288838,19.98,996.69,0.06,0.00,1.00,404,0
289897,19.98,996.70,0.00,0.00,1.00,400,0
290956,19.97,996.69,0.06,0.00,1.00,405,1
292015,19.97,996.69,0.00,0.00,1.00,403,0
293074,19.98,996.69,0.06,0.00,1.00,413,0
294133,19.97,996.68,0.00,0.00,1.00,413,0
295192,19.97,996.68,0.06,0.00,1.00,413,5
296251,19.98,996.68,0.00,0.00,1.00,407,0
297310,19.98,996.68,0.06,0.00,1.00,400,0
298369,19.98,996.68,0.00,0.00,1.00,400,0
299428,19.98,996.69,0.06,0.00,1.00,409,0
300489,19.98,996.69,0.00,0.00,1.00,421,4
301548,19.97,996.68,0.00,0.00,1.00,413,0
302607,19.99,996.68,0.00,0.06,1.06,407,1
303666,19.98,996.68,0.00,0.00,1.00,412,0
304725,19.99,996.68,0.06,0.00,1.00,410,4
305783,19.99,996.68,0.00,0.00,1.00,417,4
306842,19.98,996.68,0.06,0.00,1.00,405,0
307901,19.99,996.68,0.06,0.00,1.00,412,3
308960,19.99,996.69,0.06,0.00,1.00,401,0
310019,19.99,996.69,0.00,0.00,1.00,407,0
311078,19.99,996.69,0.00,0.00,1.00,410,0
312137,20.00,996.69,0.06,0.00,1.00,413,1
313198,20.00,996.69,0.00,0.00,1.00,409,0
314257,20.00,996.68,0.06,0.00,1.00,403,1
315316,19.99,996.68,0.00,0.00,1.00,406,6
316375,20.00,996.68,0.06,0.00,1.00,408,2
317448,20.00,996.68,0.06,0.00,1.00,400,0
318507,19.99,996.68,0.00,0.00,1.00,400,0
319566,19.98,996.68,0.00,0.00,1.00,400,0
320624,20.00,996.68,0.00,0.00,1.00,411,3
321683,20.00,996.68,0.06,0.00,1.00,400,0
322742,20.00,996.68,0.00,0.00,1.00,405,0
323801,20.01,996.68,0.00,0.00,1.00,420,10
324860,20.01,996.67,0.00,0.00,1.00,406,1
325921,20.02,996.67,0.00,0.00,1.00,400,0
326980,20.02,996.67,0.00,0.00,1.00,404,0
328039,20.03,996.68,0.00,0.00,1.00,415,10
329098,20.02,996.68,0.00,0.00,1.00,406,0
330157,20.03,996.68,0.00,0.00,1.00,404,0
331216,20.03,996.68,0.00,0.00,1.00,412,2
332275,20.04,996.68,0.06,0.00,1.00,410,5
333334,20.03,996.68,0.00,0.00,1.00,411,3
334393,20.04,996.68,0.06,0.00,1.00,400,3
335452,20.03,996.68,0.00,0.00,1.00,400,0
336511,20.03,996.68,0.06,0.00,1.00,404,2
337570,20.02,996.68,0.06,0.00,1.00,408,4
338632,20.02,996.68,0.00,0.00,1.00,409,5
339691,20.03,996.69,0.06,0.00,1.00,400,1
340750,20.04,996.68,0.00,0.00,1.00,402,2
341809,20.04,996.68,0.06,0.00,1.00,400,0
342868,20.04,996.68,0.06,0.00,1.00,400,0
343927,20.04,996.68,0.00,0.00,1.00,400,1
344986,20.04,996.68,0.00,0.00,1.00,407,7
346049,20.03,996.67,0.00,0.00,1.00,400,0
347108,20.03,996.68,0.06,0.00,1.00,405,7
348167,20.03,996.68,0.06,0.00,1.00,400,5
349226,20.01,996.68,0.00,0.00,1.00,400,3
350285,20.02,996.68,0.00,0.00,1.00,400,0
351346,20.02,996.68,0.06,0.00,1.00,400,3
352405,20.01,996.67,0.06,0.00,1.00,400,0
353464,20.02,996.67,0.06,0.00,1.00,400,0
354523,20.02,996.67,0.00,0.00,1.00,400,0
355582,20.01,996.67,0.06,0.00,1.00,400,0
356641,20.03,996.67,0.06,0.00,1.00,400,2
357700,20.02,996.67,0.06,0.00,1.00,400,0
358759,20.04,996.67,0.06,0.00,1.00,400,0
359818,20.04,996.67,0.00,0.00,1.00,400,0
360877,20.03,996.67,0.00,0.00,1.00,400,2
361936,20.02,996.67,0.00,0.00,1.00,406,8
362995,20.05,996.67,0.00,0.00,1.00,400,7
364056,20.03,996.66,0.06,0.00,1.00,400,0
365115,20.05,996.66,0.00,0.00,1.00,400,7
366174,20.05,996.66,0.06,0.00,1.00,412,8
367233,20.05,996.67,0.06,0.00,1.00,400,0
368292,20.07,996.66,0.06,0.00,1.00,400,2
369351,20.05,996.66,0.06,0.00,1.00,400,0
370410,20.05,996.66,0.00,0.00,1.00,400,2
371469,20.06,996.66,0.00,0.00,1.00,400,5
372528,20.07,996.66,0.00,0.00,1.00,400,2
373587,20.08,996.67,0.00,0.00,1.00,400,0
374646,20.06,996.67,0.06,0.00,1.00,400,0
375709,20.07,996.66,0.00,0.00,1.00,400,0
376768,20.06,996.66,0.06,0.00,1.00,400,4
377829,20.07,996.67,0.06,0.00,1.00,401,3
378888,20.07,996.67,0.06,0.00,1.00,400,4
379947,20.06,996.67,0.00,0.00,1.00,400,2
381006,20.07,996.67,0.06,0.00,1.00,402,0
382065,20.06,996.67,0.00,0.00,1.00,400,0
383124,20.07,996.67,0.00,0.00,1.00,400,5
384183,20.07,996.67,0.00,0.00,1.00,400,2
385242,20.06,996.67,0.06,0.00,1.00,400,0
386301,20.07,996.67,0.00,0.00,1.00,400,4
387360,20.07,996.68,0.00,0.00,1.00,400,6
388419,20.05,996.67,0.00,0.00,1.00,400,0
389478,20.05,996.67,0.06,0.00,1.00,400,0
390539,20.06,996.66,0.06,0.00,1.00,400,0
391598,20.06,996.67,0.06,0.00,1.00,400,0
392657,20.06,996.67,0.06,0.00,1.00,400,9
393716,20.06,996.67,0.00,0.00,1.00,400,4
394775,20.07,996.66,0.00,0.00,1.00,400,0
395834,20.07,996.67,0.00,0.00,1.00,400,0
396893,20.08,996.67,0.00,0.00,1.00,400,0
397952,20.09,996.67,0.00,0.00,1.00,401,10
399011,20.08,996.66,0.00,0.00,1.00,400,2
400070,20.08,996.67,0.06,0.00,1.00,400,1
401129,20.09,996.67,0.06,0.00,1.00,400,10
402188,20.09,996.67,0.06,0.00,1.00,400,0
403249,20.08,996.66,0.00,0.00,1.00,400,0
404313,20.09,996.67,0.00,0.00,1.00,400,6
405372,20.07,996.67,0.06,0.00,1.00,400,4
406431,20.08,996.66,0.06,0.00,1.00,400,2
407489,20.08,996.67,0.06,0.00,1.00,400,0
408548,20.08,996.67,0.00,0.00,1.00,400,0
409607,20.08,996.66,0.06,0.00,1.00,400,7
410666,20.09,996.66,0.00,0.00,1.00,400,4
411725,20.08,996.66,0.00,0.00,1.00,400,0
412784,20.07,996.66,0.06,0.00,1.00,400,1
413843,20.07,996.66,0.06,0.00,1.00,400,0
414902,20.07,996.66,0.06,0.00,1.00,401,4
415963,20.07,996.66,0.00,0.00,1.00,400,0
417022,20.08,996.66,0.00,0.00,1.00,400,4
418081,20.06,996.66,0.00,0.00,1.00,403,6
419140,20.08,996.66,0.00,0.00,1.00,400,0
420199,20.08,996.66,0.06,0.00,1.00,400,0
421258,20.10,996.66,0.06,0.00,1.00,400,2
422317,20.09,996.67,0.00,0.00,1.00,400,0
423376,20.10,996.67,0.06,0.00,1.00,400,0
424435,20.08,996.67,0.00,0.00,1.00,400,2
425494,20.09,996.67,0.06,0.00,1.00,400,7
426553,20.09,996.67,0.06,0.00,1.00,400,6
427612,20.10,996.67,0.00,0.00,1.00,400,0
428673,20.10,996.68,0.06,0.00,1.00,400,0
429732,20.08,996.67,0.06,0.00,1.00,400,0
430791,20.09,996.67,0.00,0.00,1.00,400,0
431850,20.09,996.67,0.06,0.00,1.00,403,4
432909,20.09,996.67,0.06,0.00,1.00,400,5
433973,20.10,996.68,0.00,0.00,1.00,400,0
435032,20.10,996.67,0.06,0.00,1.00,400,1
436091,20.11,996.67,0.00,0.00,1.00,400,1
437150,20.10,996.67,0.00,0.00,1.00,404,12
438209,20.10,996.67,0.06,0.00,1.00,400,4
439268,20.10,996.67,0.00,0.00,1.00,400,0
440327,20.09,996.67,0.00,0.00,1.00,400,0
441386,20.10,996.67,0.06,0.00,1.00,400,6
442442,20.11,996.67,0.06,0.00,1.00,400,5
443501,20.12,996.67,0.06,0.00,1.00,400,0
444560,20.13,996.68,0.00,0.00,1.00,400,0
445619,20.12,996.67,0.06,0.00,1.00,400,9
446678,20.12,996.67,0.00,0.00,1.00,400,2
447737,20.11,996.67,0.00,0.00,1.00,400,9
448796,20.11,996.67,0.06,0.00,1.00,400,0
449855,20.13,996.67,0.00,0.00,1.00,400,6
450914,20.12,996.66,0.00,0.00,1.00,400,2
451973,20.12,996.70,0.06,0.00,1.00,400,0
453032,20.12,996.67,0.06,0.00,1.00,400,0
454091,20.12,996.67,0.06,0.00,1.00,400,3
455152,20.12,996.67,0.00,0.00,1.00,400,8
456211,20.13,996.68,0.00,0.00,1.00,400,10
457270,20.14,996.67,0.00,0.00,1.00,400,0
458329,20.12,996.66,0.06,0.00,1.00,400,0
459388,20.13,996.66,0.00,0.00,1.00,400,0
460447,20.13,996.66,0.06,0.00,1.00,400,6
461506,20.13,996.66,0.06,0.00,1.00,400,0
462565,20.13,996.66,0.00,0.00,1.00,400,15
