Time,Pressure,Temperature,Acell X,Acell Y,Acell Z,CO2 equivelent,TVOC
141615,22.75,994.83,0.06,0.00,1.00,406,0
142682,22.76,994.82,0.06,0.00,1.00,400,0
143754,22.76,994.84,0.06,0.00,1.00,400,0
144821,22.77,994.84,0.06,0.00,1.00,400,0
145891,22.77,994.84,0.06,0.00,1.00,403,0
146958,22.78,994.82,0.06,0.00,1.00,400,0
148025,22.78,994.83,0.06,0.00,1.00,403,0
149092,22.77,994.82,0.06,0.00,1.00,400,0
150159,22.79,994.82,0.06,0.00,0.94,406,0
151226,22.79,994.82,0.06,0.00,1.00,409,0
152293,22.78,994.82,0.06,0.00,1.00,412,0
153361,22.78,994.82,0.06,0.00,1.00,424,6
154428,22.79,994.82,0.06,0.06,1.00,408,0
155495,22.79,994.81,0.06,0.00,1.00,405,0
156562,22.79,994.81,0.06,0.00,1.00,412,0
157629,22.79,994.81,0.06,0.00,1.00,414,5
158698,22.79,994.81,0.06,0.00,1.00,413,0
159766,22.79,994.81,0.06,0.00,1.00,410,7
160833,22.81,994.81,0.06,0.00,1.00,400,0
161900,22.79,994.81,0.06,0.00,1.00,408,0
162967,22.81,994.83,0.06,0.00,1.00,413,0
164034,22.81,994.83,0.06,0.00,1.00,475,12
165101,22.82,994.83,0.06,0.13,0.88,497,26
166168,22.85,994.84,0.06,0.00,1.00,506,26
167235,22.85,994.84,0.06,0.00,1.00,484,28
168302,22.85,994.82,0.06,0.56,0.75,468,30
169369,22.87,994.82,0.06,0.00,0.94,445,20
170436,22.87,994.82,0.06,0.00,1.00,439,23
171505,22.88,994.84,0.06,0.00,1.00,449,24
172577,22.89,994.84,0.06,0.00,1.00,513,32
173644,22.90,994.83,0.06,0.00,0.94,556,52
174711,22.91,994.84,0.06,0.00,1.00,559,48
175778,22.91,994.83,0.06,0.00,1.00,553,55
176845,22.93,994.83,0.25,0.13,1.25,551,65
177912,22.92,994.83,0.06,0.00,1.00,558,71
178979,22.95,994.83,0.13,0.00,1.00,588,73
180046,22.95,994.84,0.06,0.00,0.94,631,91
181114,22.96,994.84,0.00,0.06,1.25,607,101
182181,22.97,994.84,0.06,0.00,1.00,538,86
183248,22.97,994.83,0.06,0.00,1.00,514,80
184317,22.97,994.83,0.06,0.00,1.00,511,70
185384,22.98,994.84,0.06,0.00,1.00,519,74
186451,22.98,994.83,0.06,0.00,0.94,527,77
187518,22.98,994.83,0.06,0.00,1.00,518,70
188585,22.98,994.83,0.13,-0.13,1.19,521,67
189652,22.99,994.82,0.06,0.00,1.00,510,65
190719,22.99,994.82,0.06,0.00,1.00,504,70
191786,22.99,994.82,0.06,0.00,1.00,462,52
192853,23.00,994.81,0.06,0.00,1.06,457,52
193920,23.01,994.82,0.06,0.00,1.00,473,46
194987,23.00,994.82,0.06,0.00,1.00,492,52
196054,23.01,994.83,0.06,0.06,1.00,479,42
197123,23.02,994.83,0.13,0.06,0.94,478,42
198190,23.02,994.82,0.06,0.00,1.00,446,36
199257,23.02,994.82,0.13,0.06,1.19,423,26
200324,23.04,994.82,0.06,0.00,1.06,426,20
201394,23.02,994.81,0.06,0.00,1.00,418,12
202461,23.03,994.81,0.06,0.06,0.94,412,3
203528,23.03,994.81,0.06,0.00,1.00,411,5
204595,23.05,994.80,0.06,0.00,1.00,419,0
205662,23.04,994.81,0.06,0.00,0.94,433,0
206729,23.05,994.81,0.06,0.00,1.00,446,0
207796,23.05,994.81,0.00,0.00,1.00,459,9
208863,23.05,994.81,0.00,0.00,0.94,437,6
209932,23.06,994.80,0.00,0.00,1.06,413,0
210999,23.06,994.80,0.06,-0.06,0.94,408,0
212066,23.07,994.80,0.06,-0.06,1.00,400,0
213133,23.07,994.81,0.00,0.13,1.31,416,0
214200,23.07,994.81,0.19,0.06,0.88,453,0
215267,23.09,994.81,0.06,0.00,1.00,489,9
216334,23.09,994.81,0.06,0.00,1.00,481,13
217401,23.08,994.81,0.06,0.00,1.00,421,0
218468,23.10,994.81,0.06,0.00,1.00,400,0
219535,23.09,994.81,0.06,0.00,1.00,400,0
220602,23.09,994.81,0.06,0.00,1.00,400,0
221669,23.10,994.81,0.06,0.00,1.00,400,0
222738,23.09,994.82,0.06,0.00,1.00,413,0
223805,23.11,994.82,0.06,0.00,1.00,400,0
224872,23.12,994.82,0.06,0.00,1.00,411,0
225939,23.12,994.82,0.06,0.00,1.00,415,0
227006,23.12,994.81,0.06,0.00,1.00,403,0
228073,23.13,994.82,0.00,0.00,0.88,402,0
229140,23.13,994.82,0.13,0.06,1.06,462,0
230207,23.14,994.81,0.06,0.00,1.00,465,0
231278,23.15,994.81,0.00,0.00,1.06,460,0
232346,23.15,994.81,0.06,0.00,1.00,449,0
233413,23.16,994.81,0.06,0.06,1.06,449,0
234481,23.16,994.81,0.00,0.00,1.25,452,3
235551,23.15,994.81,0.06,0.06,1.00,455,5
236618,23.17,994.81,0.06,0.00,1.00,435,0
237686,23.17,994.81,0.06,0.00,1.00,421,0
238753,23.16,994.82,0.06,0.00,1.00,400,0
239820,23.18,994.82,0.06,0.00,0.94,443,0
240887,23.17,994.82,0.00,0.00,1.06,480,2
241955,23.19,994.83,0.06,0.00,1.00,501,8
243022,23.18,994.82,0.06,0.00,0.94,528,24
244089,23.20,994.83,0.00,0.00,1.00,532,20
245156,23.20,994.82,0.00,0.00,0.94,530,24
246224,23.20,994.82,0.06,0.00,1.00,512,28
247291,23.21,994.81,0.06,0.06,0.94,500,28
248360,23.22,994.82,0.13,-0.06,1.00,496,30
249427,23.21,994.81,0.13,0.13,1.00,497,27
250494,23.22,994.82,0.13,0.00,1.00,489,31
251561,23.22,994.82,0.06,0.06,0.94,501,32
252628,23.23,994.83,0.19,0.13,1.00,484,27
253695,23.24,994.83,0.00,0.00,0.94,464,23
254763,23.23,994.82,0.06,0.00,1.06,425,14
255830,23.24,994.82,-0.06,0.13,1.06,400,0
256897,23.24,994.82,0.06,0.00,0.94,411,0
257964,23.23,994.81,0.06,0.00,1.00,400,0
259031,23.23,994.80,-0.06,0.06,0.50,400,0
260098,23.23,994.80,0.06,-0.06,1.06,400,0
261204,23.23,994.79,0.00,0.44,0.62,400,0
262271,23.23,994.77,0.13,0.13,0.94,400,0
263338,23.26,994.80,0.06,-0.13,0.94,403,0
264405,23.26,994.80,0.19,-0.19,0.75,400,0
265472,23.27,994.81,0.06,0.00,1.00,418,0
266539,23.28,994.81,0.06,0.00,1.00,409,0
267606,23.26,994.81,0.06,0.00,1.00,408,0
268673,23.26,994.80,0.06,0.00,1.00,403,0
269740,23.28,994.81,0.06,0.00,1.00,415,0
270807,23.27,994.81,0.06,0.00,1.00,415,0
271874,23.28,994.81,0.06,0.00,1.00,413,0
272941,23.29,994.82,0.06,0.00,1.00,414,0
274010,23.29,994.81,0.06,0.00,1.00,429,0
275078,23.29,994.81,0.06,0.00,1.00,420,0
276145,23.28,994.81,0.06,0.00,1.00,400,0
277212,23.28,994.81,0.06,0.00,1.00,405,0
278279,23.29,994.82,0.06,0.00,1.00,424,0
279347,23.30,994.83,0.06,0.00,0.62,525,0
280414,23.30,994.82,0.06,0.00,1.00,562,1
281481,23.32,994.82,0.06,0.00,1.00,566,13
282548,23.32,994.81,0.06,0.00,1.00,549,14
283616,23.31,994.81,0.06,0.00,1.00,542,23
284683,23.32,994.82,0.06,0.00,1.00,533,27
285750,23.32,994.81,0.06,0.00,1.00,511,19
286818,23.34,994.81,0.06,0.00,1.00,499,21
287884,23.34,994.81,0.06,0.00,1.00,496,16
288951,23.33,994.81,0.06,0.00,1.00,471,17
290022,23.33,994.81,0.06,0.00,1.00,465,4
291089,23.35,994.81,0.06,0.00,1.00,476,12
292157,23.35,994.82,0.06,0.00,1.00,477,8
293224,23.34,994.81,0.06,0.00,1.00,477,3
294291,23.35,994.81,0.06,0.00,1.00,475,4
295358,23.35,994.81,0.06,0.00,1.00,471,0
296426,23.37,994.81,0.06,0.00,1.00,467,2
297493,23.38,994.81,0.06,0.00,1.00,482,5
298560,23.38,994.82,0.06,0.00,1.00,495,9
299628,23.38,994.82,0.06,0.00,1.00,484,11
300697,23.37,994.82,0.06,0.00,1.00,487,0
301764,23.39,994.82,0.06,0.00,1.00,493,7
302831,23.39,994.82,0.06,0.00,1.00,492,5
303898,23.39,994.82,0.06,0.00,1.00,491,7
304965,23.39,994.82,0.06,0.00,1.00,494,4
306032,23.40,994.82,0.06,0.00,1.00,494,6
307099,23.41,994.82,0.06,0.00,1.00,487,9
308166,23.42,994.83,0.06,0.00,1.00,484,7
309233,23.42,994.83,0.06,0.00,1.00,487,12
310300,23.41,994.83,0.06,0.00,1.00,490,11
311367,23.43,994.83,0.06,0.00,1.00,484,5
312434,23.43,994.83,0.06,0.00,1.00,494,6
313503,23.43,994.82,0.06,0.00,1.00,486,1
314570,23.43,994.82,0.06,0.00,1.00,489,4
315637,23.44,994.82,0.06,0.00,1.00,477,2
316704,23.43,994.81,0.06,0.00,1.00,465,0
317771,23.44,994.81,0.06,0.00,1.00,452,0
318838,23.45,994.82,0.06,0.00,1.00,444,0
319909,23.44,994.81,0.06,0.00,1.00,435,0
320976,23.46,994.81,0.06,0.00,1.00,419,0
322043,23.44,994.80,0.06,0.00,1.00,429,0
323110,23.47,994.80,0.06,0.00,1.00,411,0
324177,23.47,994.81,0.06,0.00,1.00,408,0
325244,23.47,994.81,0.06,0.00,1.00,421,0
326313,23.47,994.81,0.06,0.00,1.00,437,0
327380,23.48,994.81,0.06,0.00,1.00,446,0
328448,23.48,994.81,0.06,0.00,1.00,455,0
329515,23.47,994.80,0.06,0.00,1.00,451,0
330582,23.48,994.80,0.06,0.00,1.00,458,0
331649,23.49,994.80,0.06,0.00,1.00,454,4
332717,23.48,994.80,0.06,0.00,1.00,440,0
333784,23.49,994.81,0.06,0.00,1.00,433,0
334851,23.48,994.81,0.06,0.00,1.00,423,0
335918,23.48,994.81,0.06,0.00,1.00,422,1
336986,23.48,994.81,0.06,0.00,1.00,418,0
338053,23.49,994.81,0.06,0.00,1.00,408,0
339122,23.49,994.82,0.06,0.00,1.00,410,0
340189,23.50,994.81,0.06,0.00,1.00,405,0
341256,23.51,994.81,0.06,0.00,1.00,411,0
342323,23.51,994.81,0.06,0.00,1.00,402,0
343390,23.51,994.81,0.06,0.00,1.00,409,0
344457,23.52,994.81,0.06,0.00,1.00,403,0
345524,23.52,994.80,0.06,0.00,1.00,409,0
346591,23.53,994.81,0.06,0.00,1.00,407,0
347658,23.53,994.81,0.06,0.00,1.00,410,0
348725,23.53,994.81,0.06,0.00,1.00,408,0
349797,23.53,994.81,0.06,0.00,1.00,417,4
350864,23.54,994.81,0.06,0.00,1.00,405,0
351933,23.54,994.82,0.06,0.00,1.00,412,0
353000,23.55,994.81,0.06,0.00,1.00,416,3
354067,23.56,994.82,0.06,0.00,1.00,410,3
355134,23.55,994.81,0.06,0.00,1.00,404,0
356201,23.54,994.81,0.06,0.00,1.00,400,0
357268,23.56,994.81,0.06,0.00,1.00,406,6
358335,23.57,994.81,0.06,0.00,1.00,400,0
359402,23.56,994.81,0.06,0.00,1.00,400,0
360469,23.56,994.81,0.06,0.00,1.00,400,0
361536,23.57,994.81,0.06,0.00,1.00,400,0
362603,23.58,994.80,0.06,0.00,1.00,402,0
363670,23.58,994.81,0.06,0.00,1.00,406,0
364739,23.58,994.81,0.06,0.00,1.00,400,0
365806,23.58,994.81,0.06,0.00,1.00,418,3
366873,23.59,994.81,0.06,0.00,1.00,406,0
367940,23.61,994.81,0.06,0.00,1.00,412,0
369007,23.60,994.80,0.06,0.00,1.00,420,4
370074,23.60,994.81,0.06,0.00,1.00,417,4
371141,23.63,994.80,0.06,0.00,1.00,409,4
372208,23.61,994.81,0.06,0.00,1.00,417,2
373275,23.61,994.82,0.06,0.00,1.00,415,3
374342,23.62,994.80,0.06,0.00,1.00,418,4
375409,23.61,994.80,0.06,0.00,1.00,414,3
376476,23.62,994.80,0.06,0.00,1.00,409,1
377543,23.62,994.80,0.06,0.00,1.00,405,0
378618,23.64,994.81,0.06,0.00,1.00,408,0
379685,23.65,994.80,0.06,0.00,1.00,404,0
380752,23.63,994.80,0.06,0.00,1.00,400,0
381820,23.63,994.80,0.06,0.00,1.00,421,8
382887,23.64,994.80,0.06,0.00,1.00,419,7
383954,23.64,994.80,0.06,0.00,1.00,408,11
385021,23.64,994.80,0.06,0.00,1.00,400,3
386089,23.64,994.79,0.06,0.00,1.00,400,0
387156,23.63,994.79,0.06,0.00,1.00,400,0
388223,23.65,994.79,0.06,0.00,1.00,404,5
389290,23.64,994.79,0.06,0.00,1.00,400,1
390358,23.65,994.79,0.06,0.00,1.00,403,2
391427,23.65,994.79,0.06,0.00,1.00,405,7
392494,23.66,994.79,0.06,0.00,1.00,400,0
393561,23.66,994.79,0.06,0.00,1.00,401,0
394629,23.67,994.79,0.06,0.00,1.00,400,2
395696,23.68,994.79,0.06,0.00,1.00,400,0
396763,23.67,994.79,0.06,0.00,1.00,400,2
397831,23.66,994.79,0.06,0.00,1.00,400,4
398899,23.67,994.78,0.06,0.00,1.00,400,0
399966,23.65,994.78,0.06,0.00,1.00,400,0
401033,23.64,994.79,0.06,0.00,1.00,400,0
402100,23.64,994.79,0.06,0.00,1.00,400,0
403168,23.65,994.80,0.06,0.00,1.00,400,0
404237,23.63,994.79,0.06,0.00,1.00,400,0
405304,23.62,994.80,0.06,0.00,1.00,400,0
406371,23.63,994.80,0.06,0.00,1.00,400,0
407441,23.62,994.80,0.06,0.00,1.00,400,0
408509,23.64,994.80,0.06,0.00,1.00,400,0
409576,23.62,994.80,0.06,0.00,1.00,400,0
410643,23.64,994.80,0.06,0.00,1.00,400,0
411710,23.63,994.80,0.06,0.00,1.00,400,0
412777,23.63,994.80,0.06,0.00,1.00,400,0
413844,23.63,994.80,0.06,0.00,1.00,400,8
414911,23.64,994.80,0.06,0.00,1.00,400,0
415978,23.64,994.80,0.06,0.00,1.00,400,2
417047,23.64,994.80,0.06,0.00,1.00,400,0
418114,23.64,994.80,0.06,0.00,1.00,400,0
419181,23.64,994.81,0.06,0.00,1.00,400,0
420248,23.64,994.80,0.06,0.00,1.00,400,6
421315,23.62,994.78,0.06,0.00,1.00,400,0
422382,23.62,994.78,0.06,0.00,1.00,400,0
423449,23.61,994.77,0.06,0.00,1.00,400,0
424516,23.61,994.78,0.06,0.00,1.00,400,0
425583,23.60,994.77,0.06,0.00,1.00,400,0
426650,23.60,994.77,0.06,0.00,1.00,400,0
427717,23.60,994.78,0.06,0.00,1.00,400,0
428784,23.61,994.78,0.06,0.00,1.00,400,0
429853,23.60,994.78,0.06,0.00,1.00,400,1
430921,23.61,994.78,0.06,0.00,1.00,400,0
431988,23.61,994.78,0.06,0.00,1.00,400,0
433055,23.61,994.78,0.06,0.00,1.00,400,0
434122,23.61,994.78,0.06,0.00,1.00,400,0
435190,23.61,994.78,0.06,0.00,1.00,400,0
436257,23.62,994.78,0.06,0.00,1.00,400,0
437328,23.62,994.76,0.06,0.00,1.00,400,0
438395,23.61,994.73,0.06,0.00,1.00,400,0
439463,23.61,994.76,0.06,0.00,1.00,400,4
440531,23.61,994.75,0.06,0.00,1.00,400,0
441598,23.61,994.75,0.06,0.00,1.00,400,6
442665,23.60,994.75,0.06,0.00,1.00,400,2
443735,23.60,994.76,0.06,0.00,1.00,400,7
444802,23.56,994.75,0.06,0.00,1.00,400,0
445869,23.56,994.75,0.06,0.00,1.00,400,5
446937,23.55,994.75,0.06,0.00,1.00,400,0
448005,23.54,994.74,0.06,0.00,1.00,400,0
449072,23.55,994.74,0.06,0.00,1.00,400,0
450139,23.54,994.74,0.06,0.00,1.00,400,0
451206,23.55,994.74,0.06,0.00,1.00,400,0
452274,23.55,994.75,0.06,0.00,1.00,400,0
453341,23.55,994.74,0.06,0.00,1.00,400,0
454408,23.53,994.74,0.06,0.00,1.00,400,1
455475,23.53,994.75,0.06,0.00,1.00,400,0
456544,23.54,994.74,0.06,0.00,1.00,400,0
457611,23.54,994.74,0.06,0.00,1.00,400,0
458678,23.54,994.74,0.06,0.00,1.00,400,0
459745,23.55,994.75,0.06,0.00,1.00,400,0
460812,23.54,994.75,0.06,0.00,1.00,400,2
461879,23.54,994.75,0.06,0.00,1.00,400,0
462946,23.54,994.75,0.06,0.00,1.00,400,0
464013,23.54,994.76,0.06,0.00,1.00,400,0
465080,23.55,994.75,0.06,0.00,1.00,400,0
466147,23.55,994.76,0.06,0.00,1.00,400,1
467220,23.55,994.76,0.06,0.00,1.00,400,0
468288,23.55,994.76,0.06,0.00,1.00,400,0
469357,23.55,994.76,0.06,0.00,1.00,400,0
470424,23.54,994.75,0.06,0.00,1.00,400,2
471491,23.55,994.76,0.06,0.00,1.00,400,0
472559,23.55,994.75,0.06,0.00,1.00,400,3
473626,23.55,994.75,0.06,0.00,1.00,400,2
474693,23.55,994.75,0.06,0.00,1.00,400,0
475760,23.56,994.75,0.06,0.00,1.00,400,4
476839,23.56,994.75,0.06,0.00,1.00,400,6
477942,23.55,994.75,0.06,0.00,1.00,400,10
479030,23.57,994.75,0.06,0.00,1.00,400,0
480097,23.57,994.75,0.06,0.00,1.00,400,7
481164,23.56,994.75,0.06,0.00,1.00,400,0
482233,23.55,994.75,0.06,0.00,1.00,400,5
483300,23.55,994.75,0.06,0.00,1.00,400,11
484367,23.54,994.75,0.06,0.00,1.00,405,27
485434,23.55,994.75,0.06,0.00,1.00,412,25
486501,23.54,994.75,0.06,0.00,1.00,402,32
487568,23.56,994.75,0.06,0.00,1.00,400,37
488635,23.55,994.76,0.06,0.00,1.00,400,40
489704,23.55,994.75,0.06,0.00,1.00,400,39
490771,23.55,994.74,0.06,0.00,1.00,400,42
491838,23.56,994.75,0.06,0.00,1.00,400,39
492905,23.56,994.75,0.06,0.00,1.00,400,47
493972,23.55,994.75,0.06,0.00,1.00,407,44
495041,23.56,994.76,0.06,0.00,1.00,415,56
496108,23.56,994.76,0.06,0.00,1.00,400,48
497175,23.56,994.76,0.06,0.00,1.00,400,52
498242,23.56,994.76,0.06,0.00,1.00,400,52
499309,23.56,994.76,0.06,0.00,1.00,400,53
500376,23.57,994.76,0.06,0.00,1.00,404,60
501443,23.57,994.76,0.06,0.00,1.00,400,64
502510,23.57,994.76,0.06,0.00,1.00,400,49
503577,23.58,994.76,0.06,0.00,1.00,400,51
504644,23.58,994.76,0.06,0.00,1.00,400,46
505711,23.58,994.75,0.06,0.00,1.00,400,44
506778,23.58,994.75,0.06,0.00,1.00,400,54
507847,23.58,994.74,0.06,0.00,1.00,400,51
508914,23.59,994.75,0.06,0.00,1.00,400,55
509981,23.61,994.75,0.06,0.00,1.00,400,47
511048,23.62,994.75,0.06,0.00,1.00,402,57
512115,23.61,994.75,0.06,0.00,1.00,400,51
513182,23.61,994.75,0.06,0.00,1.00,400,50
514249,23.62,994.75,0.06,0.00,1.00,400,52
515316,23.62,994.74,0.06,0.00,1.00,401,55
516383,23.63,994.75,0.06,0.00,1.00,400,50
517455,23.63,994.73,0.06,0.00,1.00,400,55
518522,23.64,994.73,0.06,0.00,1.00,413,64
519589,23.65,994.74,0.06,0.00,1.00,400,51
520658,23.63,994.74,0.06,0.00,1.00,401,58
521725,23.65,994.74,0.06,0.00,1.00,400,50
522792,23.65,994.73,0.06,0.00,1.00,400,50
523859,23.65,994.74,0.06,0.00,1.00,416,57
524926,23.65,994.74,0.06,0.00,1.00,417,57
525993,23.65,994.74,0.06,0.00,1.00,411,58
527060,23.65,994.75,0.06,0.00,1.00,405,57
528127,23.66,994.75,0.06,0.00,1.00,404,63
529194,23.65,994.75,0.06,0.00,1.00,400,50
530261,23.65,994.75,0.06,0.00,1.00,400,50
531328,23.67,994.76,0.06,0.00,1.00,400,49
532395,23.67,994.75,0.06,0.00,1.00,400,45
533464,23.66,994.75,0.06,0.00,1.00,400,45
534531,23.67,994.75,0.06,0.00,1.00,400,44
535598,23.67,994.75,0.06,0.00,1.00,400,46
536665,23.66,994.76,0.06,0.00,1.00,400,30
537733,23.66,994.75,0.06,0.00,1.00,400,41
538800,23.67,994.73,0.06,0.00,1.00,400,25
539867,23.67,994.72,0.06,0.00,1.00,400,27
540934,23.66,994.71,0.06,0.00,1.00,400,30
542002,23.66,994.72,0.06,0.00,1.00,400,35
543069,23.68,994.73,0.06,0.00,1.00,400,31
544136,23.69,994.74,0.06,0.00,1.00,400,39
545210,23.69,994.73,0.06,0.00,1.00,401,36
546280,23.70,994.73,0.06,0.00,1.00,404,44
547347,23.70,994.74,0.06,0.00,1.00,400,36
548414,23.70,994.74,0.06,0.00,1.00,400,30
549481,23.71,994.73,0.06,0.00,1.00,400,33
