Time,Pressure,Temperature,Acell X,Acell Y,Acell Z,CO2 equivelent,TVOC
197727,22.76,995.01,0.06,0.00,1.00,409,0
198785,22.76,995.01,0.06,0.00,1.00,419,0
199847,22.77,995.01,0.06,0.00,1.00,405,0
200906,22.77,995.00,0.06,0.00,1.00,410,0
201965,22.78,994.98,0.06,0.00,0.94,411,0
203024,22.78,994.97,0.06,0.06,0.94,414,5
204083,22.79,994.96,0.06,0.00,1.00,401,0
205142,22.79,994.96,0.06,0.00,1.00,409,0
206201,22.81,994.98,0.06,0.00,1.00,413,0
207260,22.80,994.98,0.06,0.00,1.00,403,0
208319,22.82,995.00,0.06,0.00,1.00,405,0
209380,22.82,994.98,0.06,0.00,1.00,413,9
210439,22.82,994.98,0.06,0.00,1.00,406,4
211498,22.82,994.98,0.06,0.00,1.00,400,0
212557,22.83,994.98,0.06,0.00,1.00,405,0
213616,22.83,994.98,0.06,0.00,1.00,402,0
214675,22.83,994.98,0.06,0.00,1.00,400,0
215734,22.83,994.99,0.06,0.00,1.00,401,0
216793,22.83,995.00,0.06,0.00,1.00,406,0
217852,22.84,995.01,0.06,0.00,1.00,407,0
218911,22.84,994.99,0.06,0.00,1.00,414,0
219970,22.84,994.98,0.06,0.00,1.00,410,0
221029,22.85,994.99,0.06,0.00,1.00,411,7
222090,22.86,994.99,0.06,0.00,1.00,411,0
223149,22.87,995.00,0.06,0.00,1.00,400,0
224208,22.86,994.99,0.06,0.00,1.00,402,0
225267,22.87,994.99,0.06,0.00,1.00,408,3
226326,22.87,994.99,0.06,0.00,1.00,402,0
227385,22.88,994.99,0.06,0.00,1.00,400,0
228444,22.89,994.98,0.06,0.00,1.00,402,2
229507,22.90,994.97,0.06,0.00,1.00,400,0
230566,22.90,994.97,0.06,0.00,1.00,405,0
231625,22.90,994.97,0.06,0.00,1.00,402,0
232684,22.90,994.98,0.06,0.00,1.06,407,2
233743,22.91,994.98,0.06,0.00,1.00,410,2
234802,22.92,994.98,0.06,0.00,1.00,400,0
235863,22.93,994.99,0.06,0.00,1.00,413,6
236922,22.93,994.97,0.06,0.00,1.00,400,0
237981,22.93,994.98,0.06,0.00,1.00,401,0
239040,22.93,994.98,0.06,0.00,1.00,409,2
240099,22.94,994.98,0.06,0.00,1.00,402,0
241158,22.95,994.98,0.06,0.00,1.00,400,0
242217,22.96,994.98,0.06,0.00,1.00,408,4
243276,22.98,994.97,0.06,0.00,1.00,400,0
244335,22.97,994.97,0.06,0.00,1.00,407,0
245394,22.97,994.97,0.06,0.00,1.00,400,0
246453,22.98,994.97,0.06,0.00,1.00,422,0
247512,22.98,994.98,0.06,0.00,1.00,400,0
248573,22.99,994.98,0.06,0.00,1.00,419,9
249632,22.98,994.97,0.06,0.00,1.00,415,0
250691,22.99,994.98,0.06,0.00,1.00,419,4
251750,22.99,994.98,0.06,0.00,1.00,409,1
252809,23.00,994.98,0.06,0.00,1.00,412,0
253868,23.00,994.98,0.06,0.00,1.00,404,0
254927,23.00,994.98,0.06,0.00,1.00,412,0
255986,23.00,994.99,0.06,0.00,1.00,411,1
257045,23.01,994.98,0.06,0.00,1.00,425,7
258104,23.02,994.98,0.06,0.00,1.00,419,1
259167,23.02,994.98,0.06,0.00,1.00,433,5
260226,23.03,994.98,0.06,0.00,1.00,427,0
261287,23.03,994.98,0.06,0.00,1.00,423,0
262346,23.04,994.98,0.06,0.00,1.00,417,8
263405,23.03,994.99,0.06,0.00,1.00,423,0
264464,23.06,995.00,0.06,0.00,1.00,416,12
265523,23.06,995.00,0.06,0.00,1.00,400,0
266582,23.05,995.01,0.06,0.00,1.00,408,6
267641,23.06,995.01,0.06,0.00,1.00,408,0
268700,23.07,995.01,0.06,0.00,1.00,400,0
269759,23.07,995.01,0.06,0.00,1.00,405,0
270818,23.08,994.98,0.06,0.00,1.00,418,0
271877,23.08,994.98,0.06,0.00,1.00,421,3
272936,23.10,994.99,0.06,0.00,1.00,424,4
273997,23.10,994.98,0.06,0.00,1.00,418,0
275056,23.11,994.99,0.06,0.00,1.00,429,7
276115,23.11,995.00,0.06,0.00,1.00,426,0
277174,23.12,995.01,0.06,0.00,1.00,437,4
278233,23.13,995.00,0.06,0.00,1.00,437,0
279292,23.12,994.98,0.06,0.00,1.00,445,6
280351,23.14,994.99,0.06,0.00,1.00,438,4
281410,23.13,994.98,0.06,0.00,1.00,419,1
282469,23.14,994.98,0.06,0.00,1.00,410,0
283528,23.14,994.98,0.06,0.00,1.00,420,0
284587,23.15,994.98,0.06,0.00,1.00,403,0
285646,23.16,994.98,0.06,0.00,1.00,417,2
286708,23.16,994.99,0.06,0.00,1.00,421,0
287771,23.17,994.99,0.06,0.00,1.00,415,0
288830,23.17,995.00,0.06,0.00,1.00,421,4
289889,23.18,995.01,0.06,0.00,1.00,408,0
290948,23.19,995.01,0.06,0.00,1.00,410,0
292007,23.18,995.00,0.06,0.00,1.00,416,6
293066,23.19,995.00,0.06,0.00,1.00,410,1
294125,23.20,994.99,0.06,0.00,1.00,408,0
295184,23.21,994.99,0.06,0.00,1.00,401,0
296243,23.20,995.00,0.06,0.00,1.00,412,5
297302,23.20,995.00,0.06,0.00,1.00,400,0
298361,23.21,995.01,0.06,0.00,1.00,405,0
299420,23.22,995.00,0.06,0.00,1.00,410,0
300481,23.21,994.99,0.06,0.00,1.00,409,0
301540,23.22,994.98,0.06,0.00,1.00,405,0
302599,23.22,994.99,0.06,0.00,1.00,413,0
303658,23.22,994.99,0.06,0.00,1.00,416,10
304717,23.23,994.99,0.06,0.00,1.00,429,6
305776,23.24,994.99,0.06,0.00,1.00,412,5
306835,23.24,995.00,0.06,0.00,1.00,409,8
307894,23.25,994.98,0.06,0.00,1.00,408,5
308953,23.26,994.99,0.06,0.00,1.00,410,2
310012,23.26,994.98,0.06,0.00,1.00,404,2
311071,23.26,994.99,0.06,0.00,1.00,400,0
312130,23.26,994.99,0.06,0.00,1.00,405,2
313190,23.28,995.00,0.06,0.00,1.00,405,0
314249,23.28,995.00,0.06,0.00,1.00,409,3
315308,23.28,995.00,0.06,0.00,1.00,408,0
316367,23.28,994.99,0.06,0.00,1.00,412,1
317431,23.29,995.00,0.06,0.00,1.00,408,0
318490,23.29,994.99,0.06,0.00,1.00,413,0
319549,23.31,994.99,0.06,0.00,1.00,427,16
320608,23.31,994.99,0.06,0.00,1.00,432,11
321667,23.31,994.99,0.06,0.00,1.00,424,6
322726,23.31,994.99,0.06,0.00,1.00,438,0
323785,23.32,995.00,0.06,0.00,1.00,435,5
324844,23.32,995.00,0.06,0.00,1.00,420,9
325905,23.33,995.00,0.06,0.06,1.00,411,3
326964,23.33,994.99,0.06,0.00,1.00,417,13
328023,23.33,994.99,0.06,0.00,1.00,402,0
329082,23.34,994.98,0.06,0.00,1.00,400,0
330141,23.34,995.00,0.06,0.00,1.00,408,14
331200,23.34,994.99,0.06,0.00,1.00,400,7
332259,23.35,994.99,0.06,0.00,1.00,400,5
333318,23.34,994.99,0.06,0.00,1.00,400,0
334377,23.35,995.00,0.06,0.00,1.00,400,0
335436,23.36,994.99,0.06,0.00,1.00,400,0
336495,23.36,994.99,0.06,0.00,1.00,403,6
337554,23.37,994.99,0.06,0.00,1.00,400,0
338615,23.37,995.00,0.06,0.00,1.00,400,0
339674,23.37,995.00,0.06,0.00,1.00,407,4
340733,23.39,995.00,0.06,0.00,1.00,400,0
341792,23.39,994.99,0.06,0.00,1.00,400,0
342851,23.40,994.99,0.06,0.00,1.00,400,0
343910,23.40,994.99,0.06,0.00,1.00,412,0
344969,23.42,995.00,0.06,0.00,1.00,405,4
346031,23.43,995.00,0.06,0.00,1.00,400,0
347090,23.44,995.00,0.06,0.00,1.00,400,0
348149,23.44,995.00,0.06,0.00,1.00,400,0
349208,23.44,995.00,0.06,0.00,1.00,408,6
350267,23.45,995.00,0.06,0.00,1.00,400,1
351328,23.45,994.99,0.06,0.00,1.00,400,1
352387,23.45,995.00,0.06,0.00,1.00,400,0
353446,23.46,995.00,0.06,0.00,1.00,400,0
354505,23.47,994.99,0.06,0.00,1.00,400,0
355564,23.48,995.00,0.06,0.00,1.00,400,0
356623,23.47,995.00,0.06,0.00,1.00,400,0
357682,23.48,995.00,0.06,0.00,1.00,400,0
358741,23.49,995.01,0.06,0.00,1.00,400,0
359800,23.49,995.01,0.06,0.00,1.00,400,1
360859,23.50,995.03,0.06,0.00,1.00,400,0
361918,23.49,995.03,0.06,0.00,1.00,400,3
362977,23.49,995.02,0.06,0.00,1.00,400,2
364038,23.49,995.02,0.06,0.00,1.00,400,0
365097,23.50,995.01,0.06,0.00,1.00,400,1
366156,23.50,995.00,0.06,0.00,1.00,400,0
367215,23.51,994.97,0.06,0.00,1.00,400,2
368274,23.50,994.98,0.06,0.00,1.00,400,3
369333,23.52,994.98,0.06,0.00,1.00,400,3
370392,23.52,994.99,0.06,0.00,1.00,400,0
371451,23.52,994.99,0.06,0.00,1.00,400,1
372510,23.53,995.00,0.06,0.00,1.00,400,0
373569,23.55,994.99,0.06,0.00,1.00,400,0
374628,23.56,994.97,0.06,0.00,1.00,400,0
375692,23.56,994.98,0.06,0.00,1.00,400,0
376751,23.56,995.00,0.06,0.00,1.00,400,0
377812,23.57,994.99,0.06,0.00,1.00,400,9
378871,23.58,994.99,0.06,0.00,1.00,400,0
379930,23.57,994.98,0.06,0.00,1.00,400,0
380989,23.57,994.99,0.06,0.00,1.00,400,0
382048,23.57,994.98,0.06,0.00,1.00,400,4
383107,23.59,994.99,0.06,0.00,1.00,400,4
384166,23.59,995.02,0.06,0.00,1.00,400,7
385225,23.60,995.03,0.06,0.00,1.00,400,10
386284,23.60,995.01,0.06,0.00,1.00,400,0
387343,23.60,995.02,0.06,0.00,1.00,400,8
388402,23.59,994.97,0.06,0.00,1.00,400,6
389461,23.60,995.00,0.06,0.00,1.00,400,3
390522,23.60,995.00,0.06,0.00,1.00,400,9
391581,23.60,994.98,0.06,0.00,1.00,400,0
392640,23.62,994.96,0.06,0.00,1.00,400,7
393699,23.62,994.96,0.06,0.00,1.00,400,4
394758,23.62,994.98,0.06,0.00,1.00,405,6
395817,23.63,994.98,0.06,0.00,1.00,400,5
396876,23.62,994.98,0.06,0.00,1.00,403,7
397935,23.63,994.98,0.06,0.00,1.00,403,3
398994,23.63,994.98,0.06,0.00,1.00,400,8
400053,23.63,995.00,0.06,0.00,1.00,404,11
401112,23.63,994.99,0.06,0.00,1.00,400,3
402171,23.64,995.00,0.06,0.00,1.00,400,5
403232,23.64,994.99,0.06,0.00,1.00,400,2
404296,23.64,995.00,0.06,0.00,1.00,400,0
405355,23.64,995.00,0.06,0.00,1.00,400,5
406414,23.65,995.02,0.06,0.00,1.00,400,0
407473,23.65,995.02,0.06,0.00,1.00,400,2
408532,23.65,995.02,0.06,0.00,1.00,400,0
409591,23.67,995.02,0.06,0.00,1.00,400,0
410650,23.67,995.02,0.06,0.00,1.00,402,5
411709,23.68,995.00,0.06,0.00,1.00,400,0
412768,23.68,994.99,0.06,0.00,1.00,400,8
413827,23.67,994.98,0.06,0.00,1.00,400,6
414886,23.68,994.98,0.06,0.00,1.00,400,4
415947,23.68,994.97,0.06,0.00,1.00,400,0
417006,23.67,994.99,0.06,0.00,1.00,400,0
418065,23.67,995.01,0.06,0.00,1.00,400,0
419124,23.68,995.01,0.06,0.00,1.00,400,0
420183,23.68,995.01,0.06,0.00,1.00,400,8
421242,23.70,995.01,0.06,0.00,1.00,400,4
422301,23.70,994.96,0.06,0.00,1.00,400,7
423360,23.69,994.94,0.06,0.00,1.00,400,0
424419,23.70,994.96,0.06,0.00,1.00,400,1
425478,23.70,994.96,0.06,0.00,1.00,400,2
426537,23.71,994.96,0.06,0.00,1.00,400,0
427596,23.71,994.98,0.06,0.00,1.00,400,0
428657,23.72,994.98,0.06,0.00,1.00,400,0
429716,23.72,994.99,0.06,0.00,1.00,407,11
430775,23.73,995.00,0.06,0.00,1.00,400,0
431834,23.74,994.99,0.06,0.00,1.00,400,0
432893,23.74,994.99,0.06,0.00,1.00,400,3
433957,23.74,994.99,0.06,0.00,1.00,400,1
435016,23.75,995.00,0.06,0.00,1.00,407,8
436075,23.74,994.99,0.06,0.00,1.00,408,0
437134,23.74,994.99,0.06,0.00,1.00,428,10
438193,23.76,995.00,0.06,0.00,1.00,438,23
439252,23.78,995.00,0.06,0.00,1.00,440,23
440311,23.77,995.01,0.06,0.00,1.00,427,24
441372,23.78,995.01,0.06,0.00,1.00,413,15
442431,23.78,995.00,0.06,0.00,1.00,412,24
443490,23.78,994.99,0.06,0.00,1.00,409,21
444549,23.79,994.99,0.06,0.00,1.00,410,19
445608,23.79,994.98,0.06,0.00,1.00,400,11
446667,23.80,994.99,0.06,0.00,1.00,400,9
447726,23.80,994.99,0.06,0.00,1.00,400,2
448785,23.81,995.00,0.06,0.00,1.00,400,3
449844,23.82,994.99,0.06,0.00,1.00,400,0
450903,23.82,994.99,0.06,0.00,1.00,400,0
451962,23.83,995.00,0.06,0.00,1.00,400,0
453021,23.83,995.02,0.06,0.00,1.00,400,1
454082,23.84,995.00,0.06,0.00,1.00,400,0
455141,23.83,994.99,0.06,0.00,1.00,400,0
456200,23.84,994.99,0.06,0.00,1.00,400,0
457259,23.86,994.99,0.06,0.00,1.00,400,0
458318,23.85,994.99,0.06,0.00,1.00,400,2
459377,23.86,994.99,0.06,0.00,1.00,400,0
460436,23.86,995.00,0.06,0.00,1.00,400,0
461495,23.85,995.00,0.06,0.00,1.00,400,0
462557,23.85,995.00,0.06,0.00,1.00,400,1
463616,23.86,995.01,0.06,0.00,1.00,400,2
464675,23.86,995.00,0.06,0.00,1.00,400,0
465734,23.86,995.00,0.06,0.00,1.00,400,0
466793,23.85,994.98,0.06,0.00,1.00,400,0
467854,23.86,994.99,0.06,0.00,1.00,400,0
468913,23.85,995.01,0.06,0.00,1.00,400,0
469972,23.86,995.02,0.06,0.00,1.00,400,2
471031,23.86,995.01,0.06,0.00,1.00,400,0
472090,23.87,995.01,0.06,0.00,1.00,400,0
473149,23.86,995.01,0.06,0.00,1.00,400,2
474208,23.86,995.00,0.06,0.00,1.00,400,5
475267,23.86,995.00,0.06,0.00,1.00,400,4
476326,23.88,995.00,0.06,0.00,1.00,400,0
477385,23.87,995.00,0.06,0.00,1.00,400,5
478444,23.88,994.99,0.06,0.00,1.00,400,10
479503,23.89,994.99,0.06,0.00,1.00,400,4
480564,23.89,994.99,0.06,0.00,1.00,400,7
481623,23.89,994.99,0.06,0.00,1.00,400,0
482682,23.89,994.99,0.06,0.00,1.00,400,9
483741,23.91,995.00,0.06,0.00,1.00,400,9
484800,23.91,995.00,0.06,0.00,1.00,400,14
485859,23.90,994.99,0.06,0.00,1.00,400,6
486918,23.91,995.00,0.06,0.00,1.00,400,8
487977,23.92,995.00,0.06,0.00,1.00,400,2
489036,23.92,995.01,0.06,0.00,1.00,400,0
490095,23.94,995.01,0.06,0.00,1.00,400,7
491154,23.95,995.01,0.06,0.00,1.00,400,2
492218,23.94,995.00,0.06,0.00,1.00,400,2
493279,23.95,995.01,0.06,0.00,1.00,400,0
494338,23.95,995.01,0.06,0.00,1.00,400,0
495397,23.95,995.01,0.06,0.00,1.00,400,0
496456,23.96,995.01,0.06,0.00,1.00,400,0
497515,23.96,995.00,0.06,0.00,1.00,400,0
498574,23.96,995.01,0.06,0.00,1.00,400,0
499633,23.97,995.02,0.06,0.00,1.00,400,7
500692,23.97,995.03,0.06,0.00,1.00,400,6
501751,23.97,995.03,0.06,0.00,1.00,400,3
502810,23.97,995.03,0.06,0.00,1.00,400,10
503869,23.97,995.02,0.06,0.00,1.00,400,19
504928,23.97,995.01,0.06,0.00,1.00,400,17
505989,23.97,995.03,0.06,0.00,1.00,400,6
507048,23.97,995.00,0.06,0.00,1.00,400,9
508107,23.98,995.00,0.06,0.00,1.00,400,13
509166,23.98,994.99,0.06,0.00,1.00,400,7
510225,23.98,994.99,0.06,0.00,1.00,400,9
511284,23.97,994.99,0.06,0.00,1.00,400,7
512343,23.98,995.00,0.06,0.00,1.00,400,8
513402,24.00,995.00,0.06,0.00,1.00,400,3
514461,24.00,994.99,0.06,0.00,1.00,400,7
515520,24.00,995.00,0.06,0.00,1.00,400,0
516579,24.00,995.00,0.06,0.00,1.00,400,5
517638,24.00,994.99,0.06,0.00,1.00,400,9
518699,24.01,995.00,0.06,0.00,1.00,400,1
519758,24.03,994.97,0.06,0.00,1.00,400,15
520820,24.02,994.98,0.06,0.00,1.00,409,12
521879,24.01,995.00,0.06,0.00,1.00,410,8
522938,24.02,995.01,0.06,0.00,1.00,411,14
523997,24.02,995.02,0.06,0.00,1.00,409,18
525056,24.03,995.01,0.06,0.00,1.00,421,24
526115,24.04,995.00,0.06,0.00,1.00,421,21
527174,24.05,995.00,0.06,0.00,1.00,431,31
528233,24.04,995.00,0.06,0.00,1.00,429,27
529292,24.05,995.00,0.06,0.00,1.00,437,36
530351,24.04,995.00,0.06,0.00,1.00,427,33
531412,24.04,995.00,0.06,0.00,1.00,423,33
532471,24.05,995.00,0.06,0.00,1.00,423,31
533530,24.06,995.01,0.06,0.00,1.00,422,46
534589,24.06,995.00,0.06,0.00,1.00,419,33
535648,24.06,995.00,0.06,0.00,1.00,400,35
536707,24.07,995.00,0.06,0.00,1.00,400,28
537766,24.08,995.00,0.06,0.00,1.00,400,23
538825,24.09,994.99,0.06,0.00,1.00,400,14
539884,24.07,994.98,0.06,0.00,1.00,400,22
540943,24.08,995.00,0.06,0.00,1.00,400,16
542002,24.09,995.00,0.06,0.00,1.00,400,22
543061,24.08,995.00,0.06,0.00,1.00,400,18
544122,24.08,995.01,0.06,0.00,1.00,400,11
545181,24.09,995.01,0.06,0.00,1.00,400,8
546240,24.09,994.99,0.06,0.00,1.00,400,4
