Time,Pressure,Temperature,Acell X,Acell Y,Acell Z,CO2 equivelent,TVOC
213053,7.46,171.24,0.00,0.06,1.31,400,0
214120,7.10,171.22,0.06,0.13,1.50,400,0
215187,6.80,171.21,0.13,-0.06,1.25,400,0
216254,6.49,171.19,0.06,0.06,1.12,400,0
217321,6.37,171.18,0.06,0.06,1.19,400,0
218388,6.15,171.17,0.06,0.06,1.31,400,0
219455,5.84,171.15,0.06,0.13,1.25,400,0
220522,5.62,171.14,0.06,-0.06,1.12,400,0
221589,5.39,171.13,0.06,0.06,1.25,400,0
222656,5.60,171.14,0.06,0.00,1.25,400,0
223725,5.51,171.14,0.00,0.06,1.19,400,0
224793,5.77,171.15,0.00,0.06,1.12,400,0
225860,5.89,171.16,0.00,0.13,1.25,400,0
226927,5.86,171.16,0.06,0.06,1.25,400,0
227994,5.81,171.15,0.13,0.06,1.37,400,0
229062,5.46,171.13,0.06,0.06,1.37,400,0
230135,5.25,171.12,0.06,0.06,1.37,400,0
231202,5.50,171.14,0.06,0.00,1.25,400,0
232269,5.46,171.13,0.06,0.00,1.25,400,0
233337,5.57,171.14,0.00,0.00,1.50,400,0
234404,5.66,171.14,-0.06,0.19,1.44,400,0
235471,5.75,171.15,0.06,0.06,1.44,400,0
236538,5.77,171.15,0.00,0.13,1.12,400,0
237608,5.94,171.16,0.06,0.06,1.19,400,0
238675,5.54,171.14,0.13,0.13,1.12,400,0
239742,5.14,171.12,0.06,0.06,1.25,400,0
240809,4.84,171.10,0.06,0.13,1.31,400,0
241877,4.76,171.10,0.00,0.06,1.25,400,0
242944,4.31,171.07,0.00,0.06,1.19,400,0
244011,3.98,171.06,0.06,0.06,1.19,400,0
245078,3.86,171.05,0.06,0.00,1.00,400,0
246146,3.49,171.03,0.06,0.06,1.06,400,0
247213,3.08,171.01,0.06,0.00,1.06,400,0
248280,2.82,170.99,0.06,0.06,1.19,400,0
249347,2.68,170.99,0.06,0.06,1.12,400,0
250416,2.97,171.00,0.00,0.00,1.25,400,0
251483,3.07,171.01,0.06,0.06,1.06,400,0
252550,3.14,171.01,0.06,0.00,1.19,400,0
253618,3.23,171.02,0.06,0.13,1.06,409,0
254685,3.33,171.02,0.06,0.00,1.12,412,0
255752,3.44,171.03,0.06,0.06,1.06,406,0
256819,3.48,171.03,0.00,0.06,1.12,400,0
257886,3.54,171.03,0.06,0.06,1.12,400,0
258957,3.59,171.03,0.06,0.00,1.00,400,0
260024,3.65,171.04,0.06,0.06,1.06,400,0
261091,3.67,171.04,0.00,0.06,1.06,400,0
262159,3.58,171.03,0.06,0.06,1.12,400,0
263226,3.58,171.03,0.06,0.06,1.00,419,0
264295,3.68,171.04,0.06,0.00,1.06,400,0
265362,3.72,171.04,0.06,0.06,0.94,400,0
266430,3.74,171.04,0.00,0.00,1.06,400,0
267497,3.70,171.04,0.06,0.13,1.00,401,0
268564,3.74,171.04,0.06,0.06,1.00,400,0
269631,3.79,171.04,0.00,0.00,1.00,412,0
270699,3.80,171.05,0.06,0.13,0.81,406,0
271766,3.91,171.05,0.00,0.00,1.06,400,0
272833,3.91,171.05,0.00,0.06,1.00,400,0
273901,3.99,171.06,0.06,0.06,1.00,405,0
274969,3.72,171.04,0.06,0.06,1.12,400,0
276036,3.58,171.03,0.06,0.06,1.00,400,0
277105,3.42,171.03,0.06,0.00,1.19,400,0
278173,3.05,171.01,0.06,0.13,0.94,400,0
279240,3.09,171.01,0.06,0.06,1.06,400,0
280307,3.20,171.01,0.06,0.00,0.94,400,0
281374,3.09,171.01,0.13,0.06,1.19,400,0
282442,3.13,171.01,0.06,0.06,1.06,400,0
283509,2.55,170.98,0.00,0.19,1.19,400,0
284576,2.16,170.96,0.06,0.06,1.06,400,0
285643,1.90,170.94,0.06,0.06,1.19,400,0
286711,1.63,170.93,0.06,0.06,1.19,400,0
287778,1.39,170.92,0.13,0.06,1.19,400,0
288850,1.18,170.91,0.06,0.06,1.12,400,0
289917,0.85,170.89,0.06,0.06,1.06,400,0
290987,0.75,170.88,0.06,0.00,1.00,400,0
292054,0.63,170.88,0.00,0.06,1.06,400,0
293121,0.46,170.87,0.06,0.00,1.00,402,0
294189,0.77,170.88,-0.06,0.06,1.06,400,0
295257,0.85,170.89,0.06,0.06,1.06,400,0
296324,0.72,170.88,0.06,0.00,1.00,406,0
297391,0.73,170.88,0.06,0.13,1.12,400,0
298458,0.45,170.87,0.06,0.00,1.00,407,0
299526,0.62,170.88,0.00,0.06,1.06,400,0
300593,0.54,170.87,0.06,0.00,1.00,400,0
301660,0.59,170.87,0.06,0.06,1.06,400,0
302727,0.53,170.87,0.06,0.06,1.00,400,0
303796,0.10,170.85,0.06,0.06,0.94,400,0
304863,-0.25,170.83,0.00,0.06,1.00,400,0
305930,-0.47,170.82,0.06,0.06,1.00,400,0
306997,-0.78,170.80,0.06,0.06,1.06,400,0
308064,-1.04,170.79,0.06,0.06,0.94,400,0
309131,-1.29,170.77,0.06,0.00,1.00,400,0
310198,-1.45,170.76,0.00,0.13,1.00,400,0
311265,-1.79,170.75,0.06,0.06,1.06,400,0
312332,-1.50,170.76,0.06,0.00,1.06,400,0
313399,-1.28,170.77,0.06,0.06,0.94,400,0
314466,-1.27,170.77,0.00,0.00,1.06,400,0
315533,-1.22,170.78,0.06,0.06,1.00,400,0
316602,-1.17,170.78,0.06,0.00,1.06,400,0
317673,-1.12,170.78,0.06,0.06,1.25,406,0
318740,-1.03,170.79,0.13,0.06,1.00,411,0
319808,-0.99,170.79,0.06,0.00,1.12,400,0
320875,-1.47,170.76,0.06,0.13,0.94,403,0
321942,-1.77,170.75,0.00,0.00,1.06,400,0
323009,-1.85,170.74,0.00,0.13,1.25,400,0
324076,-2.32,170.72,0.13,0.13,0.88,400,0
325143,-2.46,170.71,0.06,0.00,1.06,400,0
326210,-2.42,170.71,0.00,0.13,1.00,400,0
327277,-2.80,170.69,0.06,0.00,1.06,400,0
328344,-2.85,170.69,-0.06,0.00,0.94,400,0
329411,-2.59,170.70,0.06,-0.06,1.00,400,0
330480,-2.61,170.70,0.00,-0.06,1.12,400,0
331547,-2.46,170.71,0.13,0.13,0.88,400,0
332614,-2.61,170.70,0.00,0.06,0.88,400,0
333681,-2.76,170.69,0.00,0.06,0.94,400,0
334748,-2.95,170.68,0.13,0.13,0.88,400,0
335816,-3.45,170.66,0.00,0.06,1.25,400,0
336883,-3.56,170.65,0.06,0.13,1.44,400,0
337950,-3.55,170.65,0.06,0.00,1.25,400,0
339017,-3.53,170.65,0.06,0.06,1.00,400,0
340085,-3.45,170.66,0.00,0.00,1.00,400,0
341152,-3.33,170.66,0.06,0.06,0.94,400,0
342219,-3.29,170.67,-0.06,0.06,1.06,400,0
343288,-3.29,170.67,0.13,0.00,1.19,400,0
344356,-3.21,170.67,-0.06,0.13,1.12,400,0
345423,-3.13,170.67,0.00,-0.06,1.06,400,0
346490,-3.10,170.68,0.13,0.06,1.12,400,0
347563,-3.58,170.65,0.00,0.06,0.94,400,0
348631,-3.65,170.65,0.06,0.00,1.06,400,0
349698,-4.04,170.63,0.19,-0.06,0.88,400,0
350765,-4.35,170.61,0.13,0.06,1.19,400,0
351833,-4.64,170.59,-0.06,-0.13,1.25,400,0
352901,-4.69,170.59,0.06,-0.19,1.25,400,0
353968,-4.57,170.60,0.19,0.06,0.94,400,0
355035,-5.15,170.57,0.13,-0.06,1.06,400,0
356105,-5.19,170.56,0.19,-0.06,1.19,400,0
357172,-5.46,170.55,0.06,0.25,0.88,400,0
358239,-5.73,170.54,0.13,0.00,1.00,400,0
359306,-5.99,170.52,0.13,0.13,1.25,400,0
360374,-6.36,170.50,-0.06,0.00,1.25,400,0
361441,-6.56,170.49,0.00,0.06,1.19,400,0
362508,-6.19,170.51,0.06,-0.06,1.44,400,0
363575,-5.97,170.52,0.00,0.06,1.06,400,0
364643,-6.23,170.51,0.06,-0.06,1.12,400,0
365710,-6.63,170.49,0.00,0.06,1.00,400,0
366777,-6.78,170.48,0.06,0.00,1.06,400,0
367844,-6.96,170.47,0.00,0.00,1.12,400,0
368914,-7.38,170.45,0.13,0.00,0.94,400,0
369981,-7.48,170.44,0.06,-0.13,1.06,400,0
371048,-7.73,170.43,0.06,-0.13,1.31,400,0
372115,-7.27,170.45,0.00,0.06,1.19,400,0
373183,-7.24,170.45,0.13,0.00,1.19,400,0
374250,-7.18,170.46,0.06,0.06,1.06,400,0
375317,-7.23,170.46,0.13,0.00,1.25,400,0
376388,-7.23,170.46,-0.06,0.06,1.19,400,0
377456,-7.07,170.46,0.06,0.13,1.12,400,0
378523,-6.99,170.47,0.13,0.06,0.88,400,0
379590,-7.61,170.44,0.06,0.00,1.12,400,0
380658,-8.15,170.41,0.00,0.06,1.19,400,0
381728,-8.46,170.39,0.06,0.13,1.37,400,0
382795,-8.80,170.37,0.13,0.00,1.19,400,0
383862,-8.61,170.38,-0.13,-0.13,0.88,400,0
384930,-8.43,170.39,0.13,0.13,1.12,400,0
385997,-8.52,170.39,0.00,0.06,1.12,400,0
387064,-8.61,170.38,-0.13,0.25,0.88,400,0
388131,-8.83,170.37,0.13,0.06,1.00,400,0
389199,-9.20,170.35,0.00,0.00,0.88,400,0
390266,-9.47,170.34,0.13,0.06,1.25,400,0
391333,-9.50,170.33,0.06,0.06,1.31,400,0
392400,-9.18,170.35,0.06,0.00,1.19,400,0
393468,-9.10,170.36,0.00,0.00,1.06,400,0
394537,-9.37,170.34,0.19,0.31,1.25,400,0
395604,-9.91,170.31,0.00,0.06,1.19,400,0
396671,-9.90,170.31,0.06,0.13,1.31,400,0
397739,-10.08,170.30,0.06,0.06,1.00,400,0
398806,-10.01,170.31,0.06,0.00,1.06,400,0
399873,-9.88,170.31,0.00,0.13,1.00,400,0
400940,-9.84,170.32,0.06,0.00,1.12,400,0
402008,-10.15,170.30,0.06,0.06,0.94,400,0
403075,-10.46,170.28,0.06,-0.06,1.06,400,0
404142,-10.23,170.29,0.00,0.00,0.94,400,0
405209,-10.05,170.30,-0.06,0.06,1.00,400,0
406282,-9.96,170.31,0.06,0.00,1.06,400,0
407352,-9.85,170.31,0.00,0.13,1.06,400,0
408419,-9.82,170.32,0.00,0.00,1.12,400,0
409487,-9.85,170.31,0.06,0.00,1.06,400,0
410554,-9.86,170.31,0.06,0.06,1.00,400,0
411621,-10.10,170.30,0.06,0.06,0.94,400,0
412688,-10.58,170.28,0.00,0.00,1.00,400,0
413755,-11.02,170.25,0.06,0.00,0.94,400,0
414822,-11.24,170.24,0.06,0.06,0.94,400,0
415889,-11.13,170.25,0.00,0.06,0.94,400,0
416956,-10.96,170.26,0.00,-0.06,1.00,400,0
418023,-10.80,170.26,0.06,0.13,1.06,400,0
419090,-10.77,170.27,0.00,0.06,0.94,400,0
420159,-11.35,170.23,0.13,0.00,1.00,400,0
421226,-11.47,170.23,0.06,0.06,1.19,400,0
422293,-11.77,170.21,0.06,-0.06,1.06,400,0
423360,-11.78,170.21,0.00,0.06,0.94,400,0
424427,-11.71,170.22,0.06,-0.06,1.31,400,0
425494,-11.94,170.20,0.00,0.19,1.00,400,0
426561,-11.77,170.21,0.06,0.00,1.19,400,0
427628,-12.34,170.18,0.06,0.06,1.37,400,0
428695,-12.70,170.16,0.00,0.00,1.06,400,0
429762,-13.05,170.14,0.13,0.13,1.06,400,0
430829,-13.37,170.13,-0.06,0.00,1.50,400,0
431896,-13.44,170.12,0.00,0.06,1.06,400,0
432965,-13.65,170.11,0.06,0.06,1.12,400,0
434033,-13.90,170.10,0.06,0.13,1.19,400,0
435105,-14.34,170.07,0.06,0.00,1.25,400,0
436172,-14.72,170.05,0.13,0.06,1.31,400,0
437239,-15.05,170.04,0.13,0.06,1.25,400,0
438307,-14.79,170.05,0.00,0.00,1.19,400,0
439374,-14.66,170.06,0.13,0.06,1.12,400,0
440441,-14.61,170.06,0.06,0.06,1.06,400,0
441508,-14.54,170.06,0.00,0.06,1.00,400,0
442576,-14.47,170.07,0.06,0.06,1.00,400,0
443643,-14.61,170.06,0.00,0.06,1.00,400,0
444710,-14.50,170.07,0.06,0.00,0.94,400,0
445779,-14.53,170.06,0.06,0.06,0.94,400,0
446846,-14.61,170.06,0.06,0.00,0.94,400,0
447913,-15.20,170.03,0.06,0.06,0.94,400,0
448980,-15.32,170.02,0.06,0.06,1.06,400,0
450048,-15.75,170.00,0.06,0.06,1.06,400,0
451116,-15.70,170.00,0.00,0.00,1.00,400,0
452183,-15.59,170.01,0.06,0.06,0.94,400,0
453250,-15.37,170.02,0.00,0.06,1.00,400,0
454317,-15.30,170.02,0.00,0.00,1.06,400,0
455384,-15.29,170.02,0.06,0.06,1.06,400,0
456451,-15.27,170.02,0.00,0.13,1.06,400,0
457518,-15.35,170.02,0.06,0.00,1.25,400,0
458588,-15.35,170.02,0.06,0.06,1.12,400,0
459655,-15.29,170.02,0.06,0.06,0.88,400,0
460722,-15.52,170.01,0.00,0.00,0.88,400,0
461789,-15.70,170.00,0.13,0.06,1.12,400,0
462857,-15.96,169.99,0.06,0.06,1.06,400,0
463924,-16.29,169.97,0.06,0.06,0.94,400,0
464996,-16.40,169.96,0.06,0.13,0.88,400,0
466063,-16.60,169.95,0.00,0.13,1.31,400,0
467131,-16.94,169.94,0.06,0.00,1.00,400,0
468198,-17.17,169.92,0.00,0.06,0.88,400,0
469265,-17.48,169.91,0.06,0.00,1.06,400,0
470332,-17.85,169.89,0.00,0.06,1.00,400,0
471402,-18.53,169.85,0.00,0.00,1.06,400,0
472469,-18.82,169.83,0.06,0.13,1.00,400,0
473536,-19.11,169.82,0.06,0.06,1.00,400,0
474604,-19.26,169.81,0.06,0.06,1.12,400,0
475672,-19.39,169.80,0.06,0.06,1.00,400,0
476739,-19.74,169.79,0.00,0.06,0.94,400,0
477806,-20.04,169.77,0.06,0.00,1.06,400,0
478873,-19.70,169.79,0.06,0.06,1.00,400,0
479941,-19.50,169.80,0.00,0.06,1.00,400,0
481008,-19.48,169.80,0.00,0.00,0.94,400,0
482075,-19.51,169.80,0.06,0.06,0.94,400,0
483144,-19.35,169.81,0.00,0.06,1.00,400,0
484211,-19.28,169.81,0.00,-0.06,0.88,400,0
485278,-19.21,169.81,0.06,0.06,1.00,400,0
486345,-19.20,169.81,0.06,0.06,1.00,400,0
487413,-19.07,169.82,0.06,0.06,1.06,400,0
488480,-19.11,169.82,0.06,0.06,1.00,400,0
489547,-19.16,169.82,0.00,0.06,1.00,400,0
490614,-19.14,169.82,0.00,0.06,1.00,400,0
491681,-18.99,169.83,0.00,0.06,1.00,400,0
492748,-18.93,169.83,0.06,0.06,1.00,400,0
493819,-18.98,169.83,0.00,0.00,1.06,400,0
494886,-18.91,169.83,0.00,0.06,1.00,400,0
495956,-18.84,169.83,0.00,0.06,1.00,400,0
497023,-18.90,169.83,0.06,0.06,1.06,400,0
498090,-18.92,169.83,0.06,0.06,1.19,400,0
499158,-19.23,169.81,0.00,0.13,1.00,400,0
500226,-19.47,169.80,0.06,0.06,1.19,400,0
501293,-19.89,169.78,0.06,0.06,1.00,400,0
502360,-20.05,169.77,0.00,0.06,1.00,400,0
503427,-20.47,169.75,0.06,0.06,1.25,400,0
504495,-20.66,169.74,0.06,0.06,1.06,400,0
505562,-20.94,169.72,0.06,0.06,1.19,400,0
506629,-21.29,169.70,0.00,0.06,1.25,400,0
507697,-21.50,169.69,0.06,0.06,1.19,400,0
508766,-21.30,169.70,0.06,-0.06,1.00,400,0
509833,-21.07,169.71,0.06,0.13,1.00,400,0
510900,-20.95,169.72,0.00,-0.06,1.12,400,0
511967,-21.04,169.72,0.00,0.06,0.94,400,0
513034,-21.19,169.71,0.13,0.13,1.06,400,0
514101,-21.29,169.70,-0.06,0.06,1.06,400,0
515168,-21.22,169.71,0.06,0.13,1.00,400,0
516235,-21.30,169.70,0.13,0.06,1.06,400,0
517302,-21.33,169.70,0.06,0.00,1.12,400,0
518369,-21.35,169.70,0.00,0.00,1.00,400,0
519436,-21.34,169.70,0.06,0.06,1.12,400,0
520503,-21.30,169.70,0.00,0.06,1.19,400,0
521572,-21.36,169.70,0.00,0.06,0.88,400,0
522639,-21.30,169.70,0.13,0.06,1.12,400,0
523713,-21.38,169.70,0.06,0.06,1.06,400,0
524780,-21.43,169.70,0.06,0.13,1.00,400,0
525847,-21.88,169.67,0.06,0.00,1.19,400,0
526914,-22.39,169.64,0.00,0.06,1.12,400,0
527981,-22.69,169.63,0.06,0.06,1.19,400,0
529048,-22.87,169.62,0.00,0.00,1.06,400,0
530115,-23.14,169.60,0.06,0.06,1.25,400,0
531182,-23.33,169.59,0.00,0.06,1.19,400,0
532249,-22.90,169.62,0.13,0.13,1.12,400,0
533316,-23.43,169.59,0.00,0.00,1.00,400,0
534385,-23.65,169.58,0.06,0.19,0.75,400,0
535452,-23.94,169.56,0.06,0.00,1.06,400,0
536520,-24.34,169.54,-0.06,0.06,1.12,400,0
537587,-24.72,169.52,0.13,0.19,1.12,400,0
538654,-25.07,169.50,0.06,-0.13,1.12,400,0
