Time,Pressure,Temperature,Acell X,Acell Y,Acell Z,CO2 equivelent,TVOC
95765,22.73,874.75,0.06,0.06,1.00,400,0
96832,22.74,874.75,0.06,0.06,1.00,400,0
97899,22.74,874.76,0.06,0.00,1.00,400,0
98966,22.73,874.75,0.06,0.06,1.00,400,0
100033,22.74,874.75,0.06,0.06,1.00,400,0
101100,22.74,874.76,0.06,0.06,1.00,400,1
102167,22.73,874.75,0.06,0.06,1.00,403,2
103234,22.74,874.75,0.06,0.06,1.00,410,4
104301,22.74,874.75,0.06,0.06,1.00,403,0
105368,22.74,874.75,0.06,0.06,1.00,400,0
106435,22.73,874.75,0.06,0.06,1.00,408,0
107504,22.74,874.75,0.06,0.06,1.00,409,0
108571,22.75,874.75,0.06,0.06,1.00,416,3
109638,22.74,874.75,0.06,0.06,1.00,415,6
110705,22.75,874.75,0.06,0.06,1.00,414,0
111772,22.74,874.75,0.06,0.06,1.00,406,0
112839,22.74,874.75,0.06,0.06,1.00,408,0
113912,22.75,874.75,0.06,0.06,1.00,408,0
114979,22.75,874.75,0.06,0.06,1.00,401,0
116046,22.76,874.75,0.06,0.06,1.00,401,0
117113,22.75,874.75,0.06,0.06,1.00,400,0
118180,22.76,874.75,0.06,0.06,1.00,405,3
119247,22.76,874.75,0.06,0.00,1.00,400,0
120316,22.76,874.75,0.06,0.06,1.00,400,0
121383,22.74,874.75,0.06,0.06,1.00,406,1
122450,22.74,874.75,0.06,0.06,1.00,404,0
123518,22.74,874.75,0.06,0.06,1.00,400,0
124585,22.77,874.75,0.06,0.06,1.00,402,0
125652,22.76,874.75,0.06,0.06,1.00,400,1
126719,22.75,874.75,0.06,0.06,1.00,400,0
127787,22.76,874.73,0.06,0.06,1.00,400,0
128854,22.76,874.73,0.06,0.06,1.00,407,0
129921,22.75,874.73,0.06,0.06,1.00,400,0
130988,22.77,874.75,0.06,0.06,1.00,413,0
132056,22.76,874.75,0.06,0.06,1.00,400,0
133125,22.75,874.75,0.06,0.06,1.00,401,0
134192,22.75,874.75,0.06,0.06,1.00,400,0
135259,22.76,874.75,0.06,0.06,1.00,400,0
136327,22.76,874.75,0.06,0.06,1.00,407,0
137394,22.75,874.75,0.06,0.06,1.00,400,0
138461,22.77,874.75,0.06,0.06,1.00,400,0
139528,22.76,874.75,0.06,0.06,1.00,400,0
140596,22.74,874.77,0.06,0.06,1.00,406,0
141663,22.74,874.78,0.06,0.06,1.00,400,0
142733,22.74,874.79,0.06,0.06,1.00,400,0
143800,22.74,874.79,0.06,0.06,1.00,400,0
144867,22.73,874.78,0.06,0.06,1.00,404,0
145936,22.74,874.78,0.06,0.06,1.00,400,0
147003,22.73,874.78,0.06,0.06,1.00,401,0
148071,22.73,874.78,0.06,0.06,1.00,403,2
149138,22.73,874.78,0.06,0.06,1.00,400,0
150205,22.73,874.75,0.06,0.06,1.00,404,0
151272,22.73,874.74,0.06,0.06,1.00,413,0
152340,22.73,874.74,0.06,0.06,1.00,414,0
153407,22.73,874.74,0.06,0.06,1.00,405,0
154474,22.73,874.74,0.06,0.06,1.00,400,0
155541,22.73,874.75,0.06,0.06,1.00,408,0
156609,22.73,874.74,0.06,0.06,1.00,404,4
157676,22.73,874.74,0.06,0.06,1.00,400,0
158745,22.73,874.74,0.06,0.06,1.00,400,0
159813,22.72,874.74,0.06,0.00,1.00,402,0
160881,22.72,874.73,0.06,0.06,1.00,400,4
161948,22.72,874.74,0.06,0.00,1.00,404,0
163015,22.72,874.74,0.06,0.06,1.00,400,0
164082,22.73,874.74,0.06,0.06,1.00,405,0
165150,22.72,874.74,0.06,0.06,1.00,400,0
166217,22.71,874.74,0.06,0.06,1.00,400,0
167284,22.71,874.74,0.06,0.06,1.00,400,0
168352,22.72,874.74,0.06,0.06,1.00,408,0
169420,22.72,874.74,0.06,0.06,1.00,420,0
170487,22.72,874.74,0.06,0.06,1.00,416,0
171554,22.72,874.74,0.06,0.06,1.00,422,2
172629,22.71,874.74,0.06,0.06,1.00,413,4
173696,22.70,874.73,0.06,0.06,1.00,426,3
174763,22.70,874.74,0.06,0.06,1.00,414,2
175831,22.71,874.74,0.06,0.06,1.00,418,5
176899,22.69,874.73,0.06,0.06,1.00,419,3
177966,22.70,874.74,0.06,0.06,1.00,408,0
179033,22.71,874.73,0.06,0.06,1.00,400,0
180100,22.69,874.74,0.06,0.06,1.00,400,0
181168,22.69,874.74,0.06,0.06,1.00,400,0
182235,22.68,874.74,0.06,0.06,1.00,404,0
183302,22.68,874.74,0.06,0.06,1.00,402,0
184369,22.69,874.74,0.06,0.00,1.00,400,0
185438,22.69,874.74,0.06,0.06,1.00,403,0
186505,22.68,874.75,0.06,0.06,1.00,400,0
187572,22.67,874.74,0.06,0.06,1.00,400,0
188639,22.68,874.74,0.06,0.00,1.00,408,0
189707,22.68,874.74,0.06,0.06,1.00,419,4
190774,22.68,874.74,0.06,0.06,1.00,419,0
191841,22.68,874.73,0.06,0.06,1.00,419,6
192908,22.68,874.74,0.06,0.06,1.00,423,7
193976,22.68,874.74,0.06,0.06,1.00,413,2
195043,22.68,874.74,0.06,0.06,1.00,406,0
196110,22.68,874.74,0.06,0.06,1.00,400,0
197177,22.67,874.73,0.06,0.06,1.00,403,0
198246,22.67,874.74,0.06,0.06,1.00,410,2
199313,22.68,874.74,0.06,0.06,1.00,400,0
200380,22.68,874.74,0.06,0.06,1.00,413,1
201449,22.68,874.74,0.06,0.06,1.00,431,2
202516,22.70,874.74,0.06,0.06,1.00,424,5
203583,22.70,874.74,0.06,0.06,1.00,439,8
204650,22.71,874.74,0.06,0.06,1.00,450,23
205717,22.71,874.74,0.06,0.06,1.00,445,13
206784,22.72,874.74,0.06,0.06,1.00,455,18
207851,22.72,874.75,0.06,0.06,1.00,475,18
208918,22.73,874.75,0.06,0.06,1.00,477,18
209985,22.73,874.74,0.06,0.06,1.00,485,18
211054,22.73,874.75,0.06,0.06,1.00,497,18
212121,22.73,874.75,0.06,0.06,1.00,510,19
213188,22.74,874.75,0.06,0.06,0.94,531,22
214255,22.75,874.75,0.06,0.06,1.00,553,25
215322,22.76,874.75,0.06,0.00,0.88,579,23
216389,22.76,874.75,0.06,0.06,1.00,588,32
217456,22.77,874.76,0.06,0.06,1.00,544,31
218523,22.75,874.76,0.06,0.06,1.00,493,12
219590,22.76,874.75,0.06,0.06,1.00,494,22
220657,22.78,874.75,0.06,0.06,1.00,495,14
221724,22.79,874.75,0.13,0.06,1.25,483,16
222791,22.80,874.76,0.13,0.06,0.88,475,20
223860,22.81,874.75,0.06,0.06,1.00,453,7
224927,22.82,874.75,0.06,0.06,1.00,455,3
225994,22.81,874.75,0.06,0.00,1.00,525,20
227061,22.82,874.75,0.06,0.06,1.06,549,29
228128,22.84,874.76,0.06,0.06,1.00,573,31
229195,22.83,874.75,0.06,0.00,1.00,558,27
230262,22.84,874.76,0.06,0.06,1.00,532,21
231335,22.86,874.75,0.06,0.00,1.00,514,22
232403,22.85,874.75,0.06,0.00,1.00,503,17
233470,22.86,874.75,0.06,0.06,1.00,491,14
234538,22.87,874.74,0.06,0.06,1.00,481,6
235605,22.87,874.75,0.06,0.00,1.00,489,10
236674,22.87,874.74,0.06,0.06,1.00,486,9
237741,22.88,874.75,0.06,0.06,1.00,531,14
238809,22.88,874.74,0.06,0.06,1.00,525,16
239876,22.88,874.74,0.06,0.06,0.94,507,10
240943,22.90,874.75,0.06,0.06,1.00,506,11
242010,22.89,874.74,0.06,0.06,1.00,504,7
243078,22.90,874.75,0.06,0.06,1.00,548,15
244145,22.90,874.74,0.06,0.06,1.00,494,9
245212,22.90,874.74,0.06,0.06,1.00,469,9
246279,22.91,874.74,0.06,0.06,1.00,465,0
247347,22.90,874.75,0.06,0.06,1.00,499,6
248414,22.91,874.75,0.06,0.06,1.00,515,4
249483,22.91,874.75,0.06,0.06,1.00,455,0
250550,22.91,874.75,-0.62,-0.37,2.31,429,0
251617,22.91,874.75,0.06,0.06,1.00,459,1
252684,22.92,874.75,0.25,0.13,1.06,499,0
253751,22.92,874.75,0.06,0.06,1.00,456,3
254818,22.92,874.75,0.06,0.06,1.00,432,0
255885,22.92,874.75,0.06,0.06,1.00,452,0
256952,22.93,874.75,0.06,0.06,1.00,457,0
258019,22.94,874.75,0.06,0.06,1.00,476,0
259086,22.94,874.75,0.06,0.06,1.00,505,12
260156,22.95,874.75,0.06,0.06,1.00,679,24
261224,22.96,874.76,0.06,0.06,1.00,815,53
262294,22.96,874.76,0.00,-0.06,0.94,1021,64
263361,22.96,874.76,0.06,0.13,1.00,1053,82
264428,22.97,874.76,0.06,0.06,1.00,1049,83
265495,22.97,874.76,0.06,0.06,1.00,924,84
266562,22.98,874.75,0.06,0.06,1.00,672,56
267630,22.99,874.75,0.06,0.06,1.00,533,36
268697,22.97,874.76,0.06,0.06,1.00,466,16
269764,22.96,874.74,0.06,0.06,1.00,455,13
270831,22.98,874.75,0.06,0.06,1.00,426,3
271899,22.98,874.76,0.06,0.06,1.00,432,5
272966,23.00,874.75,0.06,0.06,1.00,429,0
274033,22.99,874.75,0.06,0.06,1.00,442,3
275103,22.99,874.75,0.06,0.06,1.00,453,7
276170,23.00,874.75,0.06,0.06,1.00,453,8
277237,23.00,874.75,0.06,0.06,1.00,452,11
278304,23.02,874.75,0.06,0.06,1.00,454,6
279372,23.01,874.75,0.06,0.06,1.00,463,5
280439,23.01,874.75,0.06,0.06,1.00,453,2
281506,23.01,874.75,0.06,0.06,1.00,422,0
282574,23.00,874.75,0.06,0.06,1.00,414,0
283642,23.01,874.75,0.06,0.06,1.00,400,0
284709,23.01,874.75,0.06,0.06,1.00,400,0
285776,23.02,874.75,0.06,0.06,1.00,400,0
286843,23.01,874.75,0.06,0.06,1.00,400,0
287912,23.02,874.75,0.06,0.06,1.00,401,0
288983,23.02,874.75,0.06,0.06,1.00,400,0
290051,23.02,874.74,0.06,0.06,1.00,400,0
291118,23.02,874.74,0.06,0.06,1.00,411,0
292186,23.03,874.75,0.06,0.00,1.00,415,5
293253,23.03,874.74,0.06,0.06,1.00,431,2
294320,23.02,874.74,0.06,0.06,1.00,444,1
295387,23.04,874.74,0.06,0.06,1.00,448,5
296455,23.05,874.74,0.06,0.06,1.00,455,3
297522,23.04,874.75,0.06,0.06,1.00,455,5
298589,23.06,874.75,0.06,0.06,1.00,480,10
299657,23.05,874.75,0.06,0.06,1.00,484,11
300727,23.05,874.75,0.06,0.06,1.00,480,6
301794,23.07,874.75,0.06,0.06,1.00,488,7
302861,23.07,874.75,0.06,0.06,1.00,504,12
303928,23.07,874.74,0.06,0.06,1.00,508,17
304995,23.09,874.75,0.06,0.06,1.00,513,17
306062,23.09,874.75,0.06,0.06,1.00,517,18
307129,23.08,874.74,0.06,0.06,1.00,519,18
308196,23.09,874.75,0.06,0.06,1.00,523,11
309263,23.09,874.75,0.06,0.06,1.00,508,6
310330,23.10,874.75,0.06,0.06,1.00,518,11
311397,23.10,874.74,0.06,0.06,1.00,497,12
312464,23.10,874.75,0.06,0.06,1.00,459,0
313533,23.11,874.74,0.06,0.06,1.00,433,2
314600,23.10,874.74,0.06,0.06,1.00,425,4
315667,23.10,874.74,0.06,0.06,1.00,413,1
316734,23.11,874.75,0.06,0.06,1.00,414,0
317801,23.12,874.75,0.06,0.06,1.00,421,2
318872,23.11,874.75,0.06,0.06,1.00,420,4
319939,23.11,874.75,0.06,0.06,1.00,419,0
321006,23.12,874.74,0.06,0.06,1.00,413,0
322073,23.11,874.74,0.06,0.06,1.00,402,0
323140,23.12,874.74,0.06,0.06,1.00,401,0
324207,23.13,874.75,0.06,0.06,1.00,420,5
325274,23.13,874.75,0.06,0.06,1.00,407,1
326341,23.12,874.75,0.06,0.06,1.00,402,0
327407,23.14,874.75,0.06,0.06,1.00,404,3
328474,23.13,874.75,0.06,0.06,1.00,400,6
329542,23.14,874.75,0.06,0.06,1.00,400,4
330609,23.14,874.75,0.06,0.06,1.00,400,0
331676,23.14,874.75,0.06,0.06,1.00,407,0
332743,23.13,874.75,0.06,0.06,1.00,419,0
333811,23.15,874.75,0.06,0.06,1.00,415,0
334878,23.15,874.75,0.06,0.06,1.00,436,7
335945,23.16,874.75,0.06,0.06,1.00,432,7
337012,23.16,874.75,0.06,0.06,1.00,443,6
338080,23.16,874.75,0.06,0.06,1.00,436,0
339147,23.17,874.74,0.06,0.06,1.00,439,1
340216,23.18,874.75,0.06,0.06,1.00,438,0
341284,23.19,874.75,0.06,0.06,1.00,449,7
342351,23.19,874.75,0.06,0.06,1.00,443,2
343418,23.19,874.75,0.06,0.06,1.00,458,6
344485,23.20,874.75,0.06,0.06,1.00,469,6
345553,23.19,874.75,0.06,0.06,1.00,469,10
346620,23.20,874.75,0.06,0.06,1.00,472,6
347687,23.20,874.75,0.06,0.06,1.00,470,5
348757,23.21,874.75,0.06,0.06,1.00,485,13
349824,23.21,874.75,0.06,0.06,1.00,471,11
350891,23.22,874.74,0.06,0.06,1.00,488,16
351958,23.23,874.75,0.06,0.06,1.00,477,12
353027,23.23,874.74,0.06,0.06,1.00,478,12
354095,23.23,874.75,0.06,0.06,1.00,480,8
355162,23.25,874.75,0.06,0.06,1.00,475,13
356229,23.26,874.75,0.06,0.06,1.00,464,2
357297,23.26,874.74,0.06,0.06,1.00,466,5
358365,23.26,874.74,0.06,0.06,1.00,475,9
359432,23.26,874.74,0.06,0.06,1.00,481,10
360499,23.26,874.74,0.06,0.06,1.00,498,6
361566,23.27,874.74,0.06,0.06,1.00,498,5
362634,23.27,874.75,0.06,0.06,1.00,498,2
363701,23.27,874.74,0.06,0.06,1.00,499,9
364768,23.29,874.74,0.06,0.06,1.00,498,6
365838,23.29,874.74,0.06,0.06,1.00,505,9
366905,23.29,874.74,0.06,0.06,1.00,515,13
367972,23.30,874.74,0.06,0.06,1.00,501,11
369039,23.30,874.74,0.06,0.06,1.00,449,4
370107,23.30,874.74,0.06,0.00,1.00,422,3
371174,23.30,874.74,0.06,0.06,1.00,409,1
372241,23.30,874.74,0.06,0.06,1.00,407,0
373308,23.30,874.74,0.06,0.06,1.00,410,0
374376,23.30,874.74,0.06,0.06,1.00,408,0
375443,23.30,874.74,0.06,0.06,1.00,407,0
376510,23.31,874.74,0.06,0.06,1.00,406,0
377577,23.32,874.74,0.06,0.06,1.00,422,9
378652,23.33,874.75,0.06,0.06,1.00,405,1
379719,23.34,874.74,0.06,0.06,1.00,417,7
380786,23.33,874.74,0.06,0.00,1.00,415,2
381853,23.34,874.74,0.06,0.06,1.00,420,3
382921,23.34,874.74,0.06,0.06,1.00,430,6
383988,23.35,874.74,0.06,0.06,1.00,424,2
385055,23.34,874.74,0.06,0.06,1.00,440,9
386122,23.36,874.74,0.06,0.06,1.00,448,10
387190,23.36,874.74,0.06,0.06,1.00,439,0
388257,23.37,874.74,0.06,0.06,1.00,455,7
389324,23.36,874.74,0.06,0.06,1.00,468,10
390392,23.37,874.74,0.06,0.06,1.00,466,12
391461,23.38,874.74,0.06,0.06,1.00,468,14
392528,23.39,874.74,0.06,0.06,1.00,459,10
393596,23.39,874.74,0.06,0.06,1.00,466,7
394664,23.38,874.74,0.06,0.06,1.00,471,11
395731,23.41,874.74,0.06,0.06,1.00,461,9
396798,23.39,874.74,0.06,0.06,1.00,461,11
397866,23.40,874.74,0.06,0.06,1.00,457,0
398934,23.41,874.74,0.06,0.06,1.00,470,8
400001,23.41,874.74,0.06,0.06,1.00,458,2
401068,23.41,874.74,0.06,0.06,1.00,472,2
402135,23.42,874.74,0.06,0.06,1.00,478,11
403203,23.43,874.74,0.06,0.06,1.00,483,11
404272,23.44,874.74,0.06,0.06,1.00,486,11
405339,23.44,874.73,0.06,0.06,1.00,491,16
406406,23.45,874.74,0.06,0.06,1.00,489,9
407478,23.45,874.74,0.06,0.06,1.00,489,7
408545,23.45,874.74,0.06,0.06,1.00,489,12
409612,23.46,874.74,0.06,0.06,1.00,494,15
410679,23.45,874.73,0.06,0.06,1.00,496,15
411746,23.45,874.73,0.06,0.06,1.00,483,9
412813,23.47,874.74,0.06,0.06,1.00,482,6
413880,23.47,874.74,0.06,0.06,1.00,486,7
414947,23.47,874.74,0.06,0.06,1.00,481,3
416014,23.48,874.74,0.06,0.06,1.00,485,5
417083,23.47,874.73,0.06,0.06,1.00,492,5
418150,23.49,874.74,0.06,0.06,1.00,478,0
419217,23.50,874.74,0.06,0.06,1.00,482,3
420284,23.49,874.73,0.06,0.06,1.00,479,5
421351,23.51,874.74,0.06,0.06,1.00,476,1
422418,23.52,874.74,0.06,0.06,1.00,470,5
423485,23.52,874.74,0.06,0.06,1.00,465,1
424552,23.52,874.74,0.06,0.06,1.00,472,6
425619,23.54,874.74,0.06,0.06,1.00,453,1
426686,23.53,874.74,0.06,0.06,1.00,461,0
427753,23.54,874.74,0.06,0.06,1.00,453,3
428820,23.55,874.74,0.06,0.06,1.00,458,1
429889,23.57,874.73,0.06,0.06,1.00,470,5
430956,23.57,874.74,0.06,0.06,1.00,469,8
432024,23.57,874.74,0.06,0.06,1.00,444,0
433091,23.57,874.74,0.06,0.06,1.00,451,0
434158,23.59,874.74,0.06,0.06,1.00,455,3
435225,23.59,874.73,0.06,0.06,1.00,473,10
436293,23.59,874.73,0.06,0.06,1.00,489,11
437367,23.61,874.73,0.06,0.06,1.00,507,14
438435,23.60,874.73,0.06,0.00,1.00,501,12
439503,23.61,874.73,0.06,0.06,1.00,509,7
440570,23.62,874.73,0.06,0.06,1.00,496,7
441637,23.63,874.73,0.06,0.06,1.00,500,5
442704,23.63,874.74,0.06,0.06,1.00,513,13
443773,23.63,874.74,0.06,0.06,1.00,505,14
444840,23.63,874.74,0.06,0.06,1.00,495,17
445907,23.64,874.73,0.06,0.06,1.00,484,7
446974,23.64,874.73,0.06,0.06,1.00,497,11
448042,23.65,874.74,0.06,0.00,1.00,469,0
449109,23.65,874.74,0.06,0.06,1.00,445,0
450176,23.65,874.73,0.06,0.06,1.00,413,0
451243,23.65,874.74,0.06,0.06,1.00,400,0
452310,23.64,874.74,0.06,0.06,1.00,400,0
453377,23.64,874.73,0.06,0.06,1.00,400,0
454444,23.66,874.74,0.06,0.06,1.00,400,0
455511,23.66,874.73,0.06,0.06,1.00,400,0
456580,23.67,874.74,0.06,0.06,1.00,400,0
457647,23.67,874.74,0.06,0.06,1.00,400,0
458714,23.68,874.73,0.06,0.06,1.00,400,0
459781,23.68,874.73,0.06,0.06,1.00,400,2
460848,23.68,874.74,0.06,0.06,1.00,400,0
461915,23.69,874.74,0.06,0.06,1.00,400,2
462982,23.69,874.74,0.06,0.06,1.00,400,0
464049,23.69,874.73,0.06,0.06,1.00,400,3
465116,23.70,874.74,0.06,0.06,1.00,400,12
466186,23.70,874.73,0.06,0.06,1.00,400,0
467254,23.71,874.74,0.06,0.06,1.00,400,3
468321,23.72,874.73,0.06,0.06,1.00,400,4
469390,23.73,874.73,0.06,0.06,1.00,413,7
470457,23.72,874.73,0.06,0.06,1.00,420,10
471524,23.73,874.73,0.06,0.06,1.00,434,14
472592,23.75,874.74,0.06,0.06,1.00,428,17
473659,23.75,874.74,0.06,0.06,1.00,438,12
474727,23.76,874.74,0.06,0.06,1.00,426,19
475795,23.76,874.73,0.06,0.06,1.00,423,12
476862,23.78,874.74,0.06,0.06,1.00,435,13
477929,23.78,874.74,0.06,0.06,1.00,446,17
478996,23.78,874.74,0.06,0.06,1.00,451,17
480063,23.77,874.74,0.06,0.06,1.00,453,21
481131,23.78,874.74,0.06,0.06,1.00,451,13
482200,23.79,874.74,0.06,0.06,1.00,456,13
483267,23.81,874.74,0.06,0.06,1.00,461,16
484334,23.80,874.73,0.06,0.06,0.94,469,18
485401,23.82,874.73,0.06,0.06,1.00,467,19
486468,23.83,874.73,0.06,0.06,1.00,446,20
487535,23.83,874.73,0.06,0.06,1.00,445,15
488602,23.84,874.74,0.06,0.06,1.00,455,21
489669,23.84,874.73,0.06,0.06,1.00,455,14
490736,23.85,874.74,0.06,0.06,1.00,456,10
491803,23.86,874.73,0.06,0.06,1.00,471,18
492870,23.84,874.74,0.06,0.06,1.00,408,9
493937,23.86,874.74,0.06,0.06,1.00,400,5
495010,23.86,874.74,0.06,0.06,1.00,400,1
496077,23.86,874.73,0.06,0.06,1.00,400,0
497145,23.85,874.73,0.06,0.06,1.00,400,0
498212,23.86,874.73,0.06,0.06,1.00,400,0
499279,23.86,874.74,0.06,0.06,1.00,400,0
500346,23.87,874.74,0.06,0.06,1.00,400,0
501414,23.87,874.74,0.06,0.06,1.00,400,3
502481,23.87,874.74,0.06,0.06,1.00,400,0
503548,23.87,874.74,0.06,0.06,1.00,400,0
504615,23.88,874.74,0.06,0.06,1.00,400,0
505683,23.88,874.74,0.06,0.06,1.00,400,0
506750,23.88,874.74,0.06,0.06,1.00,400,1
507819,23.88,874.74,0.06,0.06,1.00,400,0
508886,23.89,874.74,0.06,0.06,1.00,400,2
509953,23.89,874.74,0.06,0.06,1.00,400,7
511020,23.91,874.74,0.06,0.06,1.00,400,8
512087,23.92,874.74,0.06,0.06,1.00,400,3
513154,23.92,874.74,0.06,0.06,1.00,400,13
514221,23.92,874.74,0.06,0.06,1.00,400,7
515288,23.94,874.74,0.06,0.06,1.00,400,9
516355,23.94,874.74,0.06,0.06,1.00,400,12
517422,23.94,874.74,0.06,0.06,1.00,400,7
518489,23.95,874.74,0.06,0.06,1.00,400,9
519556,23.95,874.74,0.06,0.06,1.00,400,12
520625,23.96,874.74,0.06,0.06,1.00,400,11
521692,23.97,874.74,0.06,0.06,1.00,401,17
522759,23.95,874.74,0.06,0.00,1.00,403,17
523826,23.97,874.73,0.06,0.06,1.00,400,12
524897,23.97,874.73,0.06,0.06,1.00,400,12
525964,23.98,874.74,0.06,0.06,1.00,400,8
527031,23.97,874.74,0.06,0.06,1.00,400,6
528098,23.97,874.74,0.06,0.06,1.00,400,3
529165,23.96,874.74,0.06,0.06,1.00,400,7
530232,23.97,874.73,0.06,0.06,1.00,400,4
531299,23.96,874.74,0.06,0.06,1.00,400,6
532366,23.97,874.74,0.06,0.06,1.00,400,1
533435,23.97,874.73,0.06,0.06,1.00,400,2
534503,23.97,874.73,0.06,0.06,1.00,400,0
535570,23.97,874.74,0.06,0.06,1.00,400,0
536637,23.97,874.73,0.06,0.06,1.00,400,2
537704,23.97,874.74,0.06,0.06,1.00,400,0
538772,23.97,874.74,0.06,0.06,1.00,400,0
539839,23.97,874.74,0.06,0.06,1.00,400,5
540906,23.98,874.73,0.06,0.06,1.00,400,0
541973,23.99,874.74,0.06,0.06,1.00,400,7
543041,23.99,874.73,0.06,0.06,1.00,400,7
544108,24.01,874.73,0.06,0.06,1.00,400,0
545175,24.01,874.73,0.06,0.06,1.00,400,13
546245,24.03,874.74,0.06,0.06,1.00,400,5
547312,24.03,874.74,0.06,0.06,1.00,400,18
548379,24.02,874.74,0.06,0.06,1.00,400,18
549447,24.01,874.74,0.06,0.06,1.00,400,10
550514,24.02,874.74,0.06,0.06,1.00,400,7
