Time,Pressure,Temperature,Acell X,Acell Y,Acell Z,CO2 equivelent,TVOC
100016,26.81,994.46,0.19,-0.94,-0.44,440,2
101083,26.81,994.45,0.06,-1.06,-0.19,425,1
102150,26.78,994.45,0.37,-0.06,1.06,408,0
103217,26.81,994.45,0.19,0.06,0.94,400,0
104284,26.81,994.46,0.13,0.13,0.88,419,1
105353,26.83,994.47,0.37,0.06,0.94,418,8
106420,26.84,994.47,0.31,0.06,0.94,413,0
107487,26.84,994.46,0.31,0.06,0.94,414,0
108554,26.85,994.47,0.31,0.00,1.06,416,4
109621,26.86,994.46,0.56,-0.06,0.88,422,3
110688,26.87,994.46,0.81,-0.19,0.44,414,0
111755,26.89,994.45,0.37,-0.06,0.94,418,0
112826,26.88,994.46,0.13,-0.06,1.00,422,0
113893,26.88,994.47,0.06,0.06,1.00,420,0
114960,26.87,994.47,0.06,0.00,1.00,427,0
116027,26.88,994.47,0.06,0.06,1.00,430,1
117094,26.86,994.47,0.06,0.00,1.00,431,0
118163,26.88,994.47,-0.19,0.06,0.62,426,0
119230,26.87,994.46,-0.31,0.06,0.94,421,0
120297,26.87,994.46,-0.31,0.06,0.94,426,2
121364,26.84,994.45,0.13,0.00,1.06,421,0
122431,26.84,994.45,0.06,0.06,1.00,402,3
123498,26.85,994.45,0.06,0.06,1.00,406,2
124565,26.86,994.45,0.06,0.00,1.00,400,0
125632,26.84,994.44,0.06,0.00,1.00,410,1
126699,26.85,994.44,0.06,0.00,0.94,408,0
127766,26.85,994.44,0.06,0.00,1.00,414,7
128833,26.88,994.44,0.06,0.00,1.00,415,0
129900,26.88,994.46,0.06,0.00,1.00,412,0
130969,26.86,994.46,0.06,0.00,1.00,424,1
132036,26.87,994.46,0.06,0.06,1.00,431,12
133103,26.89,994.46,0.00,0.06,1.00,427,4
134170,26.90,994.45,1.00,-0.06,0.31,433,4
135237,26.89,994.43,1.06,0.13,0.00,422,0
136304,26.87,994.45,0.25,-0.37,0.88,428,0
137371,26.87,994.46,0.19,0.06,0.94,415,0
138438,26.88,994.46,0.06,0.06,1.00,415,1
139505,26.88,994.46,0.06,0.06,1.00,427,3
140572,26.89,994.46,0.06,0.00,1.00,416,0
141639,26.88,994.46,0.06,0.06,1.00,425,2
142711,26.88,994.46,0.06,0.00,1.00,443,2
143780,26.88,994.47,0.06,0.00,1.00,449,8
144847,26.88,994.47,0.06,0.06,1.00,452,8
145914,26.89,994.47,0.06,0.00,1.00,443,3
146982,26.89,994.46,0.06,0.06,1.00,459,9
148049,26.90,994.47,0.06,0.06,1.00,456,11
149116,26.88,994.48,0.06,0.00,1.00,500,26
150183,26.90,994.47,0.06,0.00,1.00,537,44
151250,26.91,994.46,0.06,0.00,1.00,503,37
152317,26.93,994.46,0.06,0.00,1.00,489,37
153384,26.92,994.46,0.06,0.00,0.94,461,33
154451,26.91,994.46,0.06,0.06,1.00,460,31
155518,26.91,994.46,0.06,0.00,1.00,462,35
156587,26.93,994.44,0.06,0.06,1.00,449,33
157654,26.93,994.45,0.06,0.00,1.00,458,42
158721,26.94,994.44,0.06,0.00,1.00,447,35
159788,26.95,994.44,0.06,0.00,1.00,445,28
160855,26.95,994.44,0.06,0.00,1.00,445,31
161922,26.95,994.44,0.06,0.00,1.00,434,36
